,date,time,team1Name,team1Score,team2Name,team2Score,venue,referee,totalScore,winner,extraTime,month,year,season,avgHomeScore,avgAwayScore,avgTotalScore,avgHomeScoreByMonth,avgHomeScoreByYear,avgHomeScoreBySeason,avgHomeScoreByTeam,avgAwayScoreByMonth,avgAwayScoreByYear,avgAwayScoreBySeason,avgAwayScoreByTeam,avgTotalScoreByMonth,avgTotalScoreByYear,avgTotalScoreBySeason,avgHomeScoreByTeamByMonth,avgHomeScoreByTeamByYear,avgHomeScoreByTeamBySeason,avgAwayScoreByTeamByMonth,avgAwayScoreByTeamByYear,avgAwayScoreByTeamBySeason
949,09/Jan/2016,15:00,Exeter Chiefs,19,Gloucester,10,Sandy Park,Ian Tempest,29,H,N,Jan,2016,2015-16,25.53,20.8,46.33,23.57,24.56,23.9,27.71,19.12,19.5,19.54,20.71,42.69,44.06,43.44,17.12,27.86,27.67,17.91,19.77,18.27
950,30/Jan/2016,15:00,Gloucester,18,Leicester Tigers,19,Kingsholm Stadium,JP Doyle,37,A,N,Jan,2016,2015-16,25.53,20.8,46.33,23.57,24.56,23.9,26.32,19.12,19.5,19.54,21.65,42.69,44.06,43.44,23.67,21.38,20.73,15.89,19.93,19.92
951,02/Jan/2016,15:15,Saracens,26,Leicester Tigers,6,Allianz Park,Greg Garner,32,H,N,Jan,2016,2015-16,25.53,20.8,46.33,23.57,24.56,23.9,31.18,19.12,19.5,19.54,21.65,42.69,44.06,43.44,25.1,26.38,28.77,15.89,19.93,19.92
952,02/Jan/2016,15:00,Newcastle Falcons,19,Bath,14,Kingston Park,Matthew Carley,33,H,N,Jan,2016,2015-16,25.53,20.8,46.33,23.57,24.56,23.9,18.92,19.12,19.5,19.54,20.11,42.69,44.06,43.44,20.08,21.21,17.45,19.77,17.29,18.27
953,30/Jan/2016,15:15,Saracens,19,Bath,13,Allianz Park,Dean Richards,32,H,N,Jan,2016,2015-16,25.53,20.8,46.33,23.57,24.56,23.9,31.18,19.12,19.5,19.54,20.11,42.69,44.06,43.44,25.1,26.38,28.77,19.77,17.29,18.27
954,02/Jan/2016,17:30,Sale Sharks,15,Wasps,9,AJ Bell Stadium,Luke Pearce,24,H,N,Jan,2016,2015-16,25.53,20.8,46.33,23.57,24.56,23.9,24.15,19.12,19.5,19.54,22.14,42.69,44.06,43.44,27.91,22.31,24.55,22.5,26.07,26.25
955,29/Jan/2016,19:45,Northampton Saints,11,Wasps,24,Franklin's Gardens,Thomas Foley,35,A,N,Jan,2016,2015-16,25.53,20.8,46.33,23.57,24.56,23.9,27.63,19.12,19.5,19.54,22.14,42.69,44.06,43.44,19.4,21.29,22.64,22.5,26.07,26.25
956,30/Jan/2016,14:30,Sale Sharks,38,London Irish,10,AJ Bell Stadium,Greg Garner,48,H,N,Jan,2016,2015-16,25.53,20.8,46.33,23.57,24.56,23.9,24.15,19.12,19.5,19.54,18.11,42.69,44.06,43.44,27.91,22.31,24.55,13.22,11.5,11.27
957,02/Jan/2016,15:00,Gloucester,27,London Irish,14,Kingsholm Stadium,Thomas Foley,41,H,N,Jan,2016,2015-16,25.53,20.8,46.33,23.57,24.56,23.9,26.32,19.12,19.5,19.54,18.11,42.69,44.06,43.44,23.67,21.38,20.73,13.22,11.5,11.27
958,09/Jan/2016,15:15,Leicester Tigers,30,Northampton Saints,27,Welford Road,Wayne Barnes,57,H,N,Jan,2016,2015-16,25.53,20.8,46.33,23.57,24.56,23.9,26.91,19.12,19.5,19.54,22.09,42.69,44.06,43.44,25.08,27.67,26.09,24.8,18.92,18.73
959,01/Jan/2016,15:00,Northampton Saints,8,Exeter Chiefs,3,Franklin's Gardens,JP Doyle,11,H,N,Jan,2016,2015-16,25.53,20.8,46.33,23.57,24.56,23.9,27.63,19.12,19.5,19.54,24.01,42.69,44.06,43.44,19.4,21.29,22.64,18.77,23.87,25.58
960,31/Jan/2016,15:00,Worcester Warriors,15,Exeter Chiefs,30,Sixways Stadium,Craig Maxwell-Keys,45,A,N,Jan,2016,2015-16,25.53,20.8,46.33,23.57,24.56,23.9,20.93,19.12,19.5,19.54,24.01,42.69,44.06,43.44,19.6,20.85,21.36,18.77,23.87,25.58
961,10/Jan/2016,14:00,Wasps,32,Worcester Warriors,22,Ricoh Arena,Matthew Carley,54,H,N,Jan,2016,2015-16,25.53,20.8,46.33,23.57,24.56,23.9,27.76,19.12,19.5,19.54,16.41,42.69,44.06,43.44,24.43,37.21,27.82,13.29,16.31,16.82
962,06/Feb/2016,14:00,Wasps,9,Newcastle Falcons,8,Ricoh Arena,Craig Maxwell-Keys,17,H,N,Feb,2016,2015-16,25.53,20.8,46.33,24.06,24.56,23.9,27.76,19.15,19.5,19.54,17.24,43.21,44.06,43.44,24.25,37.21,27.82,15.47,13.08,15.0
963,27/Feb/2016,15:00,Gloucester,32,Newcastle Falcons,6,Kingsholm Stadium,Dean Richards,38,H,N,Feb,2016,2015-16,25.53,20.8,46.33,24.06,24.56,23.9,26.32,19.15,19.5,19.54,17.24,43.21,44.06,43.44,26.11,21.38,20.73,15.47,13.08,15.0
964,28/Feb/2016,15:15,Wasps,42,Harlequins,10,Ricoh Arena,Craig Maxwell-Keys,52,H,N,Feb,2016,2015-16,25.53,20.8,46.33,24.06,24.56,23.9,27.76,19.15,19.5,19.54,22.21,43.21,44.06,43.44,24.25,37.21,27.82,17.41,18.46,21.0
965,13/Feb/2016,15:00,Gloucester,28,Harlequins,6,Kingsholm Stadium,Wayne Barnes,34,H,N,Feb,2016,2015-16,25.53,20.8,46.33,24.06,24.56,23.9,26.32,19.15,19.5,19.54,22.21,43.21,44.06,43.44,26.11,21.38,20.73,17.41,18.46,21.0
966,27/Feb/2016,13:00,Sale Sharks,36,Saracens,36,AJ Bell Stadium,Tim Wigglesworth,72,D,N,Feb,2016,2015-16,25.53,20.8,46.33,24.06,24.56,23.9,24.15,19.15,19.5,19.54,24.17,43.21,44.06,43.44,23.26,22.31,24.55,21.06,25.58,25.27
967,07/Feb/2016,13:00,Exeter Chiefs,11,Saracens,14,Sandy Park,Thomas Foley,25,A,N,Feb,2016,2015-16,25.53,20.8,46.33,24.06,24.56,23.9,27.71,19.15,19.5,19.54,24.17,43.21,44.06,43.44,25.19,27.86,27.67,21.06,25.58,25.27
968,05/Feb/2016,19:45,Bath,11,Gloucester,15,The Recreation Ground,Matthew Carley,26,A,N,Feb,2016,2015-16,25.53,20.8,46.33,24.06,24.56,23.9,24.21,19.15,19.5,19.54,20.71,43.21,44.06,43.44,23.9,24.69,21.27,17.28,19.77,18.27
969,20/Feb/2016,15:00,Saracens,25,Gloucester,12,Allianz Park,Craig Maxwell-Keys,37,H,N,Feb,2016,2015-16,25.53,20.8,46.33,24.06,24.56,23.9,31.18,19.15,19.5,19.54,20.71,43.21,44.06,43.44,26.94,26.38,28.77,17.28,19.77,18.27
970,12/Feb/2016,19:45,Newcastle Falcons,26,Leicester Tigers,14,Kingston Park,Greg Garner,40,H,N,Feb,2016,2015-16,25.53,20.8,46.33,24.06,24.56,23.9,18.92,19.15,19.5,19.54,21.65,43.21,44.06,43.44,22.58,21.21,17.45,16.95,19.93,19.92
971,19/Feb/2016,19:45,Harlequins,25,Leicester Tigers,19,Twickenham Stoop,JP Doyle,44,H,N,Feb,2016,2015-16,25.53,20.8,46.33,24.06,24.56,23.9,26.66,19.15,19.5,19.54,21.65,43.21,44.06,43.44,23.43,26.15,28.73,16.95,19.93,19.92
972,28/Feb/2016,13:00,Exeter Chiefs,26,Bath,17,Sandy Park,Greg Garner,43,H,N,Feb,2016,2015-16,25.53,20.8,46.33,24.06,24.56,23.9,27.71,19.15,19.5,19.54,20.11,43.21,44.06,43.44,25.19,27.86,27.67,18.56,17.29,18.27
973,13/Feb/2016,15:00,Worcester Warriors,14,Bath,16,Sixways Stadium,JP Doyle,30,A,N,Feb,2016,2015-16,25.53,20.8,46.33,24.06,24.56,23.9,20.93,19.15,19.5,19.54,20.11,43.21,44.06,43.44,20.36,20.85,21.36,18.56,17.29,18.27
974,20/Feb/2016,15:15,Bath,18,Wasps,24,The Recreation Ground,Thomas Foley,42,A,N,Feb,2016,2015-16,25.53,20.8,46.33,24.06,24.56,23.9,24.21,19.15,19.5,19.54,22.14,43.21,44.06,43.44,23.9,24.69,21.27,24.65,26.07,26.25
975,14/Feb/2016,16:00,Saracens,23,Wasps,64,Allianz Park,Ian Tempest,87,A,N,Feb,2016,2015-16,25.53,20.8,46.33,24.06,24.56,23.9,31.18,19.15,19.5,19.54,22.14,43.21,44.06,43.44,26.94,26.38,28.77,24.65,26.07,26.25
976,13/Feb/2016,15:00,Northampton Saints,35,London Irish,7,Franklin's Gardens,Tim Wigglesworth,42,H,N,Feb,2016,2015-16,25.53,20.8,46.33,24.06,24.56,23.9,27.63,19.15,19.5,19.54,18.11,43.21,44.06,43.44,25.16,21.29,22.64,19.82,11.5,11.27
977,28/Feb/2016,15:00,Leicester Tigers,47,London Irish,20,Welford Road,Ian Tempest,67,H,N,Feb,2016,2015-16,25.53,20.8,46.33,24.06,24.56,23.9,26.91,19.15,19.5,19.54,18.11,43.21,44.06,43.44,28.84,27.67,26.09,19.82,11.5,11.27
978,21/Feb/2016,15:00,Newcastle Falcons,26,Northampton Saints,25,Kingston Park,Wayne Barnes,51,H,N,Feb,2016,2015-16,25.53,20.8,46.33,24.06,24.56,23.9,18.92,19.15,19.5,19.54,22.09,43.21,44.06,43.44,22.58,21.21,17.45,21.94,18.92,18.73
979,06/Feb/2016,14:00,Harlequins,23,Northampton Saints,27,Twickenham Stoop,Greg Garner,50,A,N,Feb,2016,2015-16,25.53,20.8,46.33,24.06,24.56,23.9,26.66,19.15,19.5,19.54,22.09,43.21,44.06,43.44,23.43,26.15,28.73,21.94,18.92,18.73
980,13/Feb/2016,14:30,Sale Sharks,23,Exeter Chiefs,17,AJ Bell Stadium,Andrew Small,40,H,N,Feb,2016,2015-16,25.53,20.8,46.33,24.06,24.56,23.9,24.15,19.15,19.5,19.54,24.01,43.21,44.06,43.44,23.26,22.31,24.55,21.06,23.87,25.58
981,21/Feb/2016,15:00,London Irish,15,Exeter Chiefs,22,Madejski Stadium,Dean Richards,37,A,N,Feb,2016,2015-16,25.53,20.8,46.33,24.06,24.56,23.9,24.29,19.15,19.5,19.54,24.01,43.21,44.06,43.44,21.93,19.14,18.55,21.06,23.87,25.58
982,06/Feb/2016,15:00,Leicester Tigers,3,Sale Sharks,10,Welford Road,Tim Wigglesworth,13,A,N,Feb,2016,2015-16,25.53,20.8,46.33,24.06,24.56,23.9,26.91,19.15,19.5,19.54,19.99,43.21,44.06,43.44,28.84,27.67,26.09,21.47,20.14,16.91
983,20/Feb/2016,15:00,Worcester Warriors,31,Sale Sharks,23,Sixways Stadium,Greg Garner,54,H,N,Feb,2016,2015-16,25.53,20.8,46.33,24.06,24.56,23.9,20.93,19.15,19.5,19.54,19.99,43.21,44.06,43.44,20.36,20.85,21.36,21.47,20.14,16.91
984,07/Feb/2016,13:00,London Irish,20,Worcester Warriors,13,Madejski Stadium,Wayne Barnes,33,H,N,Feb,2016,2015-16,25.53,20.8,46.33,24.06,24.56,23.9,24.29,19.15,19.5,19.54,16.41,43.21,44.06,43.44,21.93,19.14,18.55,14.65,16.31,16.82
985,27/Feb/2016,14:45,Northampton Saints,38,Worcester Warriors,18,Franklin's Gardens,Matthew Carley,56,H,N,Feb,2016,2015-16,25.53,20.8,46.33,24.06,24.56,23.9,27.63,19.15,19.5,19.54,16.41,43.21,44.06,43.44,25.16,21.29,22.64,14.65,16.31,16.82
986,12/Mar/2016,15:00,Exeter Chiefs,32,Newcastle Falcons,17,Sandy Park,Craig Maxwell-Keys,49,H,N,Mar,2016,2015-16,25.53,20.8,46.33,25.91,24.56,23.9,27.71,20.79,19.5,19.54,17.24,46.7,44.06,43.44,29.12,27.86,27.67,17.54,13.08,15.0
987,18/Mar/2016,19:45,Bath,21,Newcastle Falcons,19,The Recreation Ground,Tim Wigglesworth,40,H,N,Mar,2016,2015-16,25.53,20.8,46.33,25.91,24.56,23.9,24.21,20.79,19.5,19.54,17.24,46.7,44.06,43.44,21.39,24.69,21.27,17.54,13.08,15.0
988,05/Mar/2016,14:30,Sale Sharks,29,Harlequins,23,AJ Bell Stadium,Ian Tempest,52,H,N,Mar,2016,2015-16,25.53,20.8,46.33,25.91,24.56,23.9,24.15,20.79,19.5,19.54,22.21,46.7,44.06,43.44,25.93,22.31,24.55,20.76,18.46,21.0
989,27/Mar/2016,15:15,Northampton Saints,29,Harlequins,23,Franklin's Gardens,Tim Wigglesworth,52,H,N,Mar,2016,2015-16,25.53,20.8,46.33,25.91,24.56,23.9,27.63,20.79,19.5,19.54,22.21,46.7,44.06,43.44,28.4,21.29,22.64,20.76,18.46,21.0
990,12/Mar/2016,15:00,London Irish,16,Saracens,26,Red Bull Arena,Luke Pearce,42,A,N,Mar,2016,2015-16,25.53,20.8,46.33,25.91,24.56,23.9,24.29,20.79,19.5,19.54,24.17,46.7,44.06,43.44,27.86,19.14,18.55,24.64,25.58,25.27
991,20/Mar/2016,15:15,Leicester Tigers,21,Saracens,13,Welford Road,JP Doyle,34,H,N,Mar,2016,2015-16,25.53,20.8,46.33,25.91,24.56,23.9,26.91,20.79,19.5,19.54,24.17,46.7,44.06,43.44,28.93,27.67,26.09,24.64,25.58,25.27
992,20/Mar/2016,15:00,London Irish,23,Gloucester,18,Madejski Stadium,Matthew Carley,41,H,N,Mar,2016,2015-16,25.53,20.8,46.33,25.91,24.56,23.9,24.29,20.79,19.5,19.54,20.71,46.7,44.06,43.44,27.86,19.14,18.55,20.18,19.77,18.27
993,12/Mar/2016,14:00,Worcester Warriors,28,Gloucester,20,Sixways Stadium,Ian Tempest,48,H,N,Mar,2016,2015-16,25.53,20.8,46.33,25.91,24.56,23.9,20.93,20.79,19.5,19.54,20.71,46.7,44.06,43.44,21.15,20.85,21.36,20.18,19.77,18.27
994,27/Mar/2016,13:00,Sale Sharks,27,Leicester Tigers,20,AJ Bell Stadium,Thomas Foley,47,H,N,Mar,2016,2015-16,25.53,20.8,46.33,25.91,24.56,23.9,24.15,20.79,19.5,19.54,21.65,46.7,44.06,43.44,25.93,22.31,24.55,25.71,19.93,19.92
995,12/Mar/2016,13:45,Wasps,36,Leicester Tigers,24,Ricoh Arena,Greg Garner,60,H,N,Mar,2016,2015-16,25.53,20.8,46.33,25.91,24.56,23.9,27.76,20.79,19.5,19.54,21.65,46.7,44.06,43.44,25.65,37.21,27.82,25.71,19.93,19.92
996,11/Mar/2016,19:45,Harlequins,35,Bath,28,Twickenham Stoop,Dean Richards,63,H,N,Mar,2016,2015-16,25.53,20.8,46.33,25.91,24.56,23.9,26.66,20.79,19.5,19.54,20.11,46.7,44.06,43.44,28.79,26.15,28.73,21.15,17.29,18.27
997,26/Mar/2016,17:30,Gloucester,12,Bath,17,Kingsholm Stadium,Wayne Barnes,29,A,N,Mar,2016,2015-16,25.53,20.8,46.33,25.91,24.56,23.9,26.32,20.79,19.5,19.54,20.11,46.7,44.06,43.44,24.86,21.38,20.73,21.15,17.29,18.27
998,27/Mar/2016,15:00,Newcastle Falcons,20,Wasps,34,Kingston Park,JP Doyle,54,A,N,Mar,2016,2015-16,25.53,20.8,46.33,25.91,24.56,23.9,18.92,20.79,19.5,19.54,22.14,46.7,44.06,43.44,19.27,21.21,17.45,19.53,26.07,26.25
999,05/Mar/2016,15:00,Gloucester,13,Wasps,10,Kingsholm Stadium,Luke Pearce,23,H,N,Mar,2016,2015-16,25.53,20.8,46.33,25.91,24.56,23.9,26.32,20.79,19.5,19.54,22.14,46.7,44.06,43.44,24.86,21.38,20.73,19.53,26.07,26.25
1000,05/Mar/2016,15:15,Bath,25,London Irish,17,The Recreation Ground,JP Doyle,42,H,N,Mar,2016,2015-16,25.53,20.8,46.33,25.91,24.56,23.9,24.21,20.79,19.5,19.54,18.11,46.7,44.06,43.44,21.39,24.69,21.27,14.14,11.5,11.27
1001,26/Mar/2016,17:30,Worcester Warriors,12,London Irish,6,Sixways Stadium,Greg Garner,18,H,N,Mar,2016,2015-16,25.53,20.8,46.33,25.91,24.56,23.9,20.93,20.79,19.5,19.54,18.11,46.7,44.06,43.44,21.15,20.85,21.36,14.14,11.5,11.27
1002,20/Mar/2016,13:00,Exeter Chiefs,20,Northampton Saints,12,Sandy Park,Greg Garner,32,H,N,Mar,2016,2015-16,25.53,20.8,46.33,25.91,24.56,23.9,27.71,20.79,19.5,19.54,22.09,46.7,44.06,43.44,29.12,27.86,27.67,24.22,18.92,18.73
1003,05/Mar/2016,15:15,Saracens,15,Northampton Saints,20,Allianz Park,Thomas Foley,35,A,N,Mar,2016,2015-16,25.53,20.8,46.33,25.91,24.56,23.9,31.18,20.79,19.5,19.54,22.09,46.7,44.06,43.44,30.0,26.38,28.77,24.22,18.92,18.73
1004,06/Mar/2016,15:00,Leicester Tigers,31,Exeter Chiefs,27,Welford Road,Matthew Carley,58,H,N,Mar,2016,2015-16,25.53,20.8,46.33,25.91,24.56,23.9,26.91,20.79,19.5,19.54,24.01,46.7,44.06,43.44,28.93,27.67,26.09,24.53,23.87,25.58
1005,26/Mar/2016,15:15,Saracens,36,Exeter Chiefs,18,Allianz Park,Matthew Carley,54,H,N,Mar,2016,2015-16,25.53,20.8,46.33,25.91,24.56,23.9,31.18,20.79,19.5,19.54,24.01,46.7,44.06,43.44,30.0,26.38,28.77,24.53,23.87,25.58
1006,20/Mar/2016,14:00,Wasps,39,Sale Sharks,12,Ricoh Arena,Dean Richards,51,H,N,Mar,2016,2015-16,25.53,20.8,46.33,25.91,24.56,23.9,27.76,20.79,19.5,19.54,19.99,46.7,44.06,43.44,25.65,37.21,27.82,17.94,20.14,16.91
1007,12/Mar/2016,14:00,Northampton Saints,26,Sale Sharks,11,Franklin's Gardens,JP Doyle,37,H,N,Mar,2016,2015-16,25.53,20.8,46.33,25.91,24.56,23.9,27.63,20.79,19.5,19.54,19.99,46.7,44.06,43.44,28.4,21.29,22.64,17.94,20.14,16.91
1008,04/Mar/2016,19:45,Newcastle Falcons,14,Worcester Warriors,15,Kingston Park,Wayne Barnes,29,A,N,Mar,2016,2015-16,25.53,20.8,46.33,25.91,24.56,23.9,18.92,20.79,19.5,19.54,16.41,46.7,44.06,43.44,19.27,21.21,17.45,17.93,16.31,16.82
1009,19/Mar/2016,15:00,Harlequins,15,Worcester Warriors,21,Twickenham Stoop,Craig Maxwell-Keys,36,A,N,Mar,2016,2015-16,25.53,20.8,46.33,25.91,24.56,23.9,26.66,20.79,19.5,19.54,16.41,46.7,44.06,43.44,28.79,26.15,28.73,17.93,16.31,16.82
1010,02/Apr/2016,15:00,Harlequins,46,Newcastle Falcons,25,Twickenham Stoop,Matthew Carley,71,H,N,Apr,2016,2015-16,25.53,20.8,46.33,26.81,24.56,23.9,26.66,23.7,19.5,19.54,17.24,50.51,44.06,43.44,27.62,26.15,28.73,22.0,13.08,15.0
1011,16/Apr/2016,15:15,Saracens,22,Harlequins,12,Wembley Stadium,Greg Garner,34,H,N,Apr,2016,2015-16,25.53,20.8,46.33,26.81,24.56,23.9,31.18,23.7,19.5,19.54,22.21,50.51,44.06,43.44,31.45,26.38,28.77,23.5,18.46,21.0
1012,01/Apr/2016,19:45,Bath,10,Saracens,30,The Recreation Ground,Greg Garner,40,A,N,Apr,2016,2015-16,25.53,20.8,46.33,26.81,24.56,23.9,24.21,23.7,19.5,19.54,24.17,50.51,44.06,43.44,26.71,24.69,21.27,29.64,25.58,25.27
1013,29/Apr/2016,19:45,Sale Sharks,11,Gloucester,12,AJ Bell Stadium,Thomas Foley,23,A,N,Apr,2016,2015-16,25.53,20.8,46.33,26.81,24.56,23.9,24.15,23.7,19.5,19.54,20.71,50.51,44.06,43.44,23.31,22.31,24.55,23.06,19.77,18.27
1014,02/Apr/2016,15:15,Leicester Tigers,35,Gloucester,30,Welford Road,JP Doyle,65,H,N,Apr,2016,2015-16,25.53,20.8,46.33,26.81,24.56,23.9,26.91,23.7,19.5,19.54,20.71,50.51,44.06,43.44,31.14,27.67,26.09,23.06,19.77,18.27
1015,16/Apr/2016,17:30,Northampton Saints,24,Leicester Tigers,30,Franklin's Gardens,Tim Wigglesworth,54,A,N,Apr,2016,2015-16,25.53,20.8,46.33,26.81,24.56,23.9,27.63,23.7,19.5,19.54,21.65,50.51,44.06,43.44,31.15,21.29,22.64,24.85,19.93,19.92
1016,17/Apr/2016,14:30,Sale Sharks,29,Bath,17,AJ Bell Stadium,Luke Pearce,46,H,N,Apr,2016,2015-16,25.53,20.8,46.33,26.81,24.56,23.9,24.15,23.7,19.5,19.54,20.11,50.51,44.06,43.44,23.31,22.31,24.55,18.06,17.29,18.27
1017,30/Apr/2016,15:15,Northampton Saints,15,Bath,14,Franklin's Gardens,Wayne Barnes,29,H,N,Apr,2016,2015-16,25.53,20.8,46.33,26.81,24.56,23.9,27.63,23.7,19.5,19.54,20.11,50.51,44.06,43.44,31.15,21.29,22.64,18.06,17.29,18.27
1018,16/Apr/2016,15:00,Worcester Warriors,35,Wasps,54,Sixways Stadium,JP Doyle,89,A,N,Apr,2016,2015-16,25.53,20.8,46.33,26.81,24.56,23.9,20.93,23.7,19.5,19.54,22.14,50.51,44.06,43.44,27.38,20.85,21.36,23.69,26.07,26.25
1019,17/Apr/2016,15:00,Newcastle Falcons,13,London Irish,6,Kingston Park,Wayne Barnes,19,H,N,Apr,2016,2015-16,25.53,20.8,46.33,26.81,24.56,23.9,18.92,23.7,19.5,19.54,18.11,50.51,44.06,43.44,17.2,21.21,17.45,23.67,11.5,11.27
1020,03/Apr/2016,15:00,Wasps,28,Northampton Saints,6,Ricoh Arena,Luke Pearce,34,H,N,Apr,2016,2015-16,25.53,20.8,46.33,26.81,24.56,23.9,27.76,23.7,19.5,19.54,22.09,50.51,44.06,43.44,30.93,37.21,27.82,22.5,18.92,18.73
1021,15/Apr/2016,19:45,Gloucester,16,Exeter Chiefs,9,Kingsholm Stadium,Craig Maxwell-Keys,25,H,N,Apr,2016,2015-16,25.53,20.8,46.33,26.81,24.56,23.9,26.32,23.7,19.5,19.54,24.01,50.51,44.06,43.44,29.73,21.38,20.73,30.15,23.87,25.58
1022,02/Apr/2016,15:00,London Irish,15,Sale Sharks,30,Madejski Stadium,Craig Maxwell-Keys,45,A,N,Apr,2016,2015-16,25.53,20.8,46.33,26.81,24.56,23.9,24.29,23.7,19.5,19.54,19.99,50.51,44.06,43.44,22.27,19.14,18.55,26.0,20.14,16.91
1023,23/Apr/2016,15:15,Bath,32,Sale Sharks,26,The Recreation Ground,Ian Tempest,58,H,N,Apr,2016,2015-16,25.53,20.8,46.33,26.81,24.56,23.9,24.21,23.7,19.5,19.54,19.99,50.51,44.06,43.44,26.71,24.69,21.27,26.0,20.14,16.91
1024,02/Apr/2016,15:00,Exeter Chiefs,50,Worcester Warriors,12,Sandy Park,Thomas Foley,62,H,N,Apr,2016,2015-16,25.53,20.8,46.33,26.81,24.56,23.9,27.71,23.7,19.5,19.54,16.41,50.51,44.06,43.44,29.43,27.86,27.67,17.5,16.31,16.82
1025,30/Apr/2016,15:00,Leicester Tigers,31,Worcester Warriors,17,Welford Road,Greg Garner,48,H,N,Apr,2016,2015-16,25.53,20.8,46.33,26.81,24.56,23.9,26.91,23.7,19.5,19.54,16.41,50.51,44.06,43.44,31.14,27.67,26.09,17.5,16.31,16.82
1026,01/May/2016,15:15,Saracens,23,Newcastle Falcons,14,Allianz Park,Ian Tempest,37,H,N,May,2016,2015-16,25.53,20.8,46.33,29.81,24.56,23.9,31.18,22.81,19.5,19.54,17.24,52.62,44.06,43.44,34.73,26.38,28.77,19.11,13.08,15.0
1027,01/May/2016,15:00,London Irish,25,Harlequins,32,Madejski Stadium,JP Doyle,57,A,N,May,2016,2015-16,25.53,20.8,46.33,29.81,24.56,23.9,24.29,22.81,19.5,19.54,22.21,52.62,44.06,43.44,32.17,19.14,18.55,23.78,18.46,21.0
1028,07/May/2016,15:30,Worcester Warriors,19,Saracens,43,Sixways Stadium,Luke Pearce,62,A,N,May,2016,2015-16,25.53,20.8,46.33,29.81,24.56,23.9,20.93,22.81,19.5,19.54,24.17,52.62,44.06,43.44,23.6,20.85,21.36,27.31,25.58,25.27
1029,07/May/2016,15:30,Bath,38,Leicester Tigers,27,The Recreation Ground,Craig Maxwell-Keys,65,H,N,May,2016,2015-16,25.53,20.8,46.33,29.81,24.56,23.9,24.21,22.81,19.5,19.54,21.65,52.62,44.06,43.44,33.73,24.69,21.27,23.0,19.93,19.92
1030,21/May/2016,12:30,Saracens,44,Leicester Tigers,17,Allianz Park,JP Doyle,61,H,N,May,2016,2015-16,25.53,20.8,46.33,29.81,24.56,23.9,31.18,22.81,19.5,19.54,21.65,52.62,44.06,43.44,34.73,26.38,28.77,23.0,19.93,19.92
1031,01/May/2016,13:00,Exeter Chiefs,24,Wasps,3,Sandy Park,Matthew Carley,27,H,N,May,2016,2015-16,25.53,20.8,46.33,29.81,24.56,23.9,27.71,22.81,19.5,19.54,22.14,52.62,44.06,43.44,34.85,27.86,27.67,25.75,26.07,26.25
1032,21/May/2016,15:15,Exeter Chiefs,34,Wasps,23,Sandy Park,Greg Garner,57,H,N,May,2016,2015-16,25.53,20.8,46.33,29.81,24.56,23.9,27.71,22.81,19.5,19.54,22.14,52.62,44.06,43.44,34.85,27.86,27.67,25.75,26.07,26.25
1033,07/May/2016,15:30,Wasps,38,London Irish,12,Ricoh Arena,Thomas Foley,50,H,N,May,2016,2015-16,25.53,20.8,46.33,29.81,24.56,23.9,27.76,22.81,19.5,19.54,18.11,52.62,44.06,43.44,24.6,37.21,27.82,21.78,11.5,11.27
1034,07/May/2016,15:30,Gloucester,20,Northampton Saints,28,Kingsholm Stadium,JP Doyle,48,A,N,May,2016,2015-16,25.53,20.8,46.33,29.81,24.56,23.9,26.32,22.81,19.5,19.54,22.09,52.62,44.06,43.44,34.14,21.38,20.73,19.25,18.92,18.73
1035,07/May/2016,15:30,Harlequins,24,Exeter Chiefs,62,Twickenham Stoop,Wayne Barnes,86,A,N,May,2016,2015-16,25.53,20.8,46.33,29.81,24.56,23.9,26.66,22.81,19.5,19.54,24.01,52.62,44.06,43.44,26.58,26.15,28.73,29.09,23.87,25.58
1036,28/May/2016,15:00,Saracens,28,Exeter Chiefs,20,Twickenham Stadium,Wayne Barnes,48,H,N,May,2016,2015-16,25.53,20.8,46.33,29.81,24.56,23.9,31.18,22.81,19.5,19.54,24.01,52.62,44.06,43.44,34.73,26.38,28.77,29.09,23.87,25.58
1037,07/May/2016,15:30,Newcastle Falcons,15,Sale Sharks,21,Kingston Park,Matthew Carley,36,A,N,May,2016,2015-16,25.53,20.8,46.33,29.81,24.56,23.9,18.92,22.81,19.5,19.54,19.99,52.62,44.06,43.44,21.75,21.21,17.45,19.14,20.14,16.91
1038,24/Oct/2015,13:45,Northampton Saints,42,Newcastle Falcons,16,Stadium mk,Dean Richards,58,H,N,Oct,2015,2015-16,25.53,20.8,46.33,24.99,25.84,23.9,27.63,20.42,20.54,19.54,17.24,45.42,46.38,43.44,32.76,28.1,22.64,15.71,21.5,15.0
1039,31/Oct/2015,13:30,Bath,28,Harlequins,38,The Recreation Ground,Matthew Carley,66,A,N,Oct,2015,2015-16,25.53,20.8,46.33,24.99,25.84,23.9,24.21,20.42,20.54,19.54,22.21,45.42,46.38,43.44,20.62,27.18,21.27,24.46,20.56,21.0
1040,25/Oct/2015,14:00,Leicester Tigers,22,Harlequins,19,Welford Road,Thomas Foley,41,H,N,Oct,2015,2015-16,25.53,20.8,46.33,24.99,25.84,23.9,26.91,20.42,20.54,19.54,22.21,45.42,46.38,43.44,20.0,23.7,26.09,24.46,20.56,21.0
