,date,time,team1Name,team1Score,team2Name,team2Score,venue,referee,totalScore,winner,hour,day,month,year,season,avgHomeLast5Scores,avgHomeLast5ScoresAgainst,homeTeamCode,awayTeamCode,monthCode,venueCode,dayCode,targetCode
1046,2018-02-25,13:00,London Irish,22,Worcester,9,Madejski Stadium,JP Doyle,31,H,13,Sun,Feb,2018,2017-18,16.4,20.0,7,14,3,13,3,1
1047,2018-02-25,15:30,Saracens,20,Leicester,28,Allianz Park,Craig Maxwell-Keys,48,A,15,Sun,Feb,2018,2017-18,34.2,17.2,12,6,3,2,3,0
1048,2018-03-03,15:00,Gloucester,20,Newcastle,21,Kingsholm,Craig Maxwell-Keys,41,A,15,Sat,Mar,2018,2017-18,26.2,18.0,3,9,6,10,2,0
1049,2018-03-03,15:00,Northampton,25,Sale,34,Franklin's Gardens,Wayne Barnes,59,A,15,Sat,Mar,2018,2017-18,21.0,26.6,10,11,6,7,2,0
1053,2018-03-04,15:00,Worcester,5,Leicester,34,Sixways,Luke Pearce,39,A,15,Sun,Mar,2018,2017-18,23.4,20.4,14,6,6,20,3,0
1052,2018-03-04,15:00,Wasps,24,London Irish,16,Ricoh Arena,Thomas Foley,40,H,15,Sun,Mar,2018,2017-18,29.8,20.8,13,7,6,17,3,1
1050,2018-03-04,15:00,Exeter,24,Saracens,12,Sandy Park,Matthew Carley,36,H,15,Sun,Mar,2018,2017-18,27.8,17.6,2,12,6,19,3,1
1051,2018-03-04,15:00,Harlequins,20,Bath,5,Twickenham Stoop,JP Doyle,25,H,15,Sun,Mar,2018,2017-18,28.6,29.4,4,0,6,29,3,1
1054,2018-03-23,19:45,Bath,18,Exeter,20,Recreation Ground,Wayne Barnes,38,A,19,Fri,Mar,2018,2017-18,30.0,23.6,0,2,6,14,0,0
1056,2018-03-24,15:00,Sale,58,Worcester,25,AJ Bell Stadium,Andrew Jackson,83,H,15,Sat,Mar,2018,2017-18,17.8,15.2,11,14,6,0,2,1
1058,2018-03-24,17:30,Newcastle,25,Northampton,22,St James' Park,JP Doyle,47,H,17,Sat,Mar,2018,2017-18,17.6,20.2,9,10,6,21,2,1
1057,2018-03-24,15:00,Saracens,24,Harlequins,11,London Stadium,Tom Foley,35,H,15,Sat,Mar,2018,2017-18,30.6,19.0,12,4,6,12,2,1
1055,2018-03-24,15:00,London Irish,29,Gloucester,33,Madejski Stadium,Matthew Carley,62,A,15,Sat,Mar,2018,2017-18,15.4,16.2,7,3,6,13,2,0
1059,2018-03-25,15:00,Leicester,16,Wasps,15,Welford Road,Luke Pearce,31,H,15,Sun,Mar,2018,2017-18,26.2,24.0,6,13,6,31,3,1
1060,2018-04-06,19:45,Sale,28,Wasps,27,AJ Bell Stadium,JP Doyle,55,H,19,Fri,Apr,2018,2017-18,28.2,18.2,11,13,0,0,0,1
1062,2018-04-07,14:00,Northampton,13,Saracens,63,Franklin's Gardens,Craig Maxwell-Keys,76,A,14,Sat,Apr,2018,2017-18,21.6,25.8,10,12,0,7,2,0
1063,2018-04-07,15:00,Harlequins,5,London Irish,35,Twickenham Stoop,Ian Tempest,40,A,15,Sat,Apr,2018,2017-18,24.4,23.4,4,7,0,29,2,0
1064,2018-04-07,15:00,Worcester,27,Newcastle,13,Sixways,Christophe Ridley,40,H,15,Sat,Apr,2018,2017-18,18.4,24.2,14,9,0,20,2,1
1061,2018-04-07,14:00,Bath,19,Leicester,34,Twickenham Stadium,Wayne Barnes,53,A,14,Sat,Apr,2018,2017-18,29.4,23.2,0,6,0,27,2,0
1065,2018-04-08,15:00,Exeter,46,Gloucester,10,Sandy Park,Thomas Foley,56,H,15,Sun,Apr,2018,2017-18,26.4,16.6,2,3,0,19,3,1
1066,2018-04-13,19:45,Newcastle,35,Sale,30,Kingston Park,Craig Maxwell-Keys,65,H,19,Fri,Apr,2018,2017-18,20.0,18.6,9,11,0,11,0,1
1067,2018-04-14,15:00,Gloucester,37,Harlequins,9,Kingsholm,Luke Pearce,46,H,15,Sat,Apr,2018,2017-18,25.6,18.8,3,4,0,10,2,1
1069,2018-04-14,15:00,Wasps,30,Worcester,15,Ricoh Arena,Ian Tempest,45,H,15,Sat,Apr,2018,2017-18,26.6,22.0,13,14,0,17,2,1
1068,2018-04-14,15:00,Leicester,21,Northampton,27,Welford Road,Matthew Carley,48,A,15,Sat,Apr,2018,2017-18,22.4,21.6,6,10,0,31,2,0
1071,2018-04-15,15:00,Saracens,41,Bath,6,Allianz Park,Karl Dickson,47,H,15,Sun,Apr,2018,2017-18,26.6,18.6,12,0,0,2,3,1
1070,2018-04-15,15:00,London Irish,5,Exeter,45,Madejski Stadium,JP Doyle,50,A,15,Sun,Apr,2018,2017-18,17.6,18.4,7,2,0,13,3,0
1072,2018-04-27,19:45,Leicester,23,Newcastle,25,Welford Road,Luke Pearce,48,A,19,Fri,Apr,2018,2017-18,21.2,20.8,6,9,0,31,0,0
1075,2018-04-28,15:00,Worcester,44,Harlequins,13,Sixways,Craig Maxwell-Keys,57,H,15,Sat,Apr,2018,2017-18,21.0,23.2,14,4,0,20,2,1
1073,2018-04-28,15:00,Exeter,34,Sale,19,Sandy Park,Karl Dickson,53,H,15,Sat,Apr,2018,2017-18,27.2,12.8,2,11,0,19,2,1
1074,2018-04-28,15:00,Gloucester,20,Bath,43,Kingsholm,Wayne Barnes,63,A,15,Sat,Apr,2018,2017-18,25.2,17.6,3,0,0,10,2,0
1077,2018-04-29,15:00,Wasps,36,Northampton,29,Ricoh Arena,Matthew Carley,65,H,15,Sun,Apr,2018,2017-18,26.2,20.0,13,10,0,17,3,1
1076,2018-04-29,15:00,London Irish,14,Saracens,51,Madejski Stadium,Ian Tempest,65,A,15,Sun,Apr,2018,2017-18,16.0,24.0,7,12,0,13,3,0
1082,2018-05-05,16:00,Sale,13,Leicester,35,AJ Bell Stadium,Wayne Barnes,48,A,16,Sat,May,2018,2017-18,30.2,20.6,11,6,7,0,2,0
1078,2018-05-05,16:00,Bath,63,London Irish,19,Recreation Ground,Matthew Carley,82,H,16,Sat,May,2018,2017-18,25.6,27.2,0,7,7,14,2,1
1081,2018-05-05,16:00,Northampton,32,Worcester,24,Franklin's Gardens,Luke Pearce,56,H,16,Sat,May,2018,2017-18,19.8,33.6,10,14,7,7,2,1
1080,2018-05-05,16:00,Newcastle,22,Wasps,39,Kingston Park,Ian Tempest,61,A,16,Sat,May,2018,2017-18,25.6,18.8,9,13,7,11,2,0
1079,2018-05-05,16:00,Harlequins,17,Exeter,41,Twickenham Stoop,Christophe Ridley,58,A,16,Sat,May,2018,2017-18,21.4,26.6,4,2,7,29,2,0
1083,2018-05-05,16:00,Saracens,62,Gloucester,12,Allianz Park,Craig Maxwell-Keys,74,H,16,Sat,May,2018,2017-18,31.2,15.8,12,3,7,2,2,1
1085,2018-05-19,15:30,Exeter,36,Newcastle,5,Sandy Park,Matthew Carley,41,H,15,Sat,May,2018,2017-18,28.0,15.4,2,9,7,19,2,1
1084,2018-05-19,12:30,Saracens,57,Wasps,33,Allianz Park,JP Doyle,90,H,12,Sat,May,2018,2017-18,34.4,12.0,12,13,7,2,2,1
1086,2018-05-26,15:00,Exeter,10,Saracens,27,"Twickenham Stadium, London",Wayne Barnes,37,A,15,Sat,May,2018,2017-18,34.2,15.2,2,12,7,28,2,0
1087,2018-08-31,19:45,Bristol,17,Bath,10,Ashton Gate,JP Doyle,27,H,19,Fri,Aug,2018,2018-19,16.4,32.0,1,0,1,3,0,1
1089,2018-09-01,15:00,Harlequins,51,Sale,23,Twickenham Stoop,Craig Maxwell-Keys,74,H,15,Sat,Sep,2018,2018-19,14.8,30.6,4,11,10,29,2,1
1091,2018-09-01,16:30,Exeter,40,Leicester,6,Sandy Park,Wayne Barnes,46,H,16,Sat,Sep,2018,2018-19,30.0,14.6,2,6,10,19,2,1
1088,2018-09-01,14:00,Gloucester,27,Northampton,16,Kingsholm,Matthew Carley,43,H,14,Sat,Sep,2018,2018-19,25.2,23.0,3,10,10,10,2,1
1090,2018-09-01,15:00,Worcester,20,Wasps,21,Sixways,Karl Dickson,41,A,15,Sat,Sep,2018,2018-19,25.2,24.2,14,13,10,20,2,0
1092,2018-09-02,15:00,Newcastle,21,Saracens,32,Kingston Park,Ian Tempest,53,A,15,Sun,Sep,2018,2018-19,27.8,24.6,9,12,10,11,3,0
1093,2018-09-07,19:45,Northampton,25,Harlequins,18,Franklin's Gardens,Tom Foley,43,H,19,Fri,Sep,2018,2018-19,23.4,31.4,10,4,10,7,0,1
1095,2018-09-08,15:00,Leicester,49,Newcastle,33,Welford Road,Matthew Carley,82,H,15,Sat,Sep,2018,2018-19,22.4,20.0,6,9,10,31,2,1
1094,2018-09-08,14:00,Wasps,31,Exeter,42,Ricoh Arena,Christophe Ridley,73,A,14,Sat,Sep,2018,2018-19,23.6,21.0,13,2,10,17,2,0
1096,2018-09-08,15:00,Saracens,44,Bristol,23,Allianz Park,Andrew Jackson,67,H,15,Sat,Sep,2018,2018-19,40.8,18.0,12,1,10,2,2,1
1097,2018-09-08,16:30,Bath,31,Gloucester,31,Recreation Ground,Luke Pearce,62,D,16,Sat,Sep,2018,2018-19,33.0,24.8,0,3,10,14,2,0
1098,2018-09-09,15:00,Sale,21,Worcester,15,AJ Bell Stadium,JP Doyle,36,H,15,Sun,Sep,2018,2018-19,26.4,25.8,11,14,10,0,3,1
1099,2018-09-14,19:45,Gloucester,35,Bristol,13,Kingsholm,Tom Foley,48,H,19,Fri,Sep,2018,2018-19,25.8,22.8,3,1,10,10,0,1
1101,2018-09-15,15:00,Harlequins,32,Bath,37,Twickenham Stoop,Matthew Carley,69,A,15,Sat,Sep,2018,2018-19,20.6,26.4,4,0,10,29,2,0
1103,2018-09-15,15:00,Worcester,20,Newcastle,23,Sixways,Wayne Barnes,43,A,15,Sat,Sep,2018,2018-19,24.2,19.2,14,9,10,20,2,0
1100,2018-09-15,15:00,Exeter,35,Sale,18,Sandy Park,Karl Dickson,53,H,15,Sat,Sep,2018,2018-19,33.2,13.4,2,11,10,19,2,1
1102,2018-09-15,15:00,Northampton,27,Saracens,38,Franklin's Gardens,JP Doyle,65,A,15,Sat,Sep,2018,2018-19,24.0,31.2,10,12,10,7,2,0
1104,2018-09-16,15:00,Wasps,41,Leicester,35,Ricoh Arena,Ian Tempest,76,H,15,Sun,Sep,2018,2018-19,26.8,21.8,13,6,10,17,3,1
1105,2018-09-21,19:45,Newcastle,17,Exeter,24,Kingston Park,Andrew Jackson,41,A,19,Fri,Sep,2018,2018-19,26.4,27.0,9,2,10,11,0,0
1108,2018-09-22,15:00,Bath,17,Northampton,15,Recreation Ground,Karl Dickson,32,H,15,Sat,Sep,2018,2018-19,32.8,27.2,0,10,10,14,2,1
1106,2018-09-22,15:00,Sale,13,Wasps,31,AJ Bell Stadium,Wayne Barnes,44,A,15,Sat,Sep,2018,2018-19,24.6,23.0,11,13,10,0,2,0
1107,2018-09-22,15:00,Bristol,20,Harlequins,13,Ashton Gate,Ian Tempest,33,H,15,Sat,Sep,2018,2018-19,18.2,25.6,1,4,10,3,2,1
1110,2018-09-23,15:00,Saracens,38,Gloucester,15,Allianz Park,Christophe Ridley,53,H,15,Sun,Sep,2018,2018-19,45.6,17.0,12,3,10,2,3,1
1109,2018-09-23,15:00,Leicester,37,Worcester,44,Welford Road,Luke Pearce,81,A,15,Sun,Sep,2018,2018-19,28.4,23.6,6,14,10,31,3,0
1111,2018-09-28,19:45,Newcastle,22,Wasps,23,Kingston Park,Karl Dickson,45,A,19,Fri,Sep,2018,2018-19,24.0,29.4,9,13,10,11,0,0
1112,2018-09-29,15:00,Bristol,40,Northampton,45,Ashton Gate,Luke Pearce,85,A,15,Sat,Sep,2018,2018-19,19.8,26.0,1,10,10,3,2,0
1113,2018-09-29,15:00,Exeter,28,Worcester,11,Sandy Park,Ian Tempest,39,H,15,Sat,Sep,2018,2018-19,31.0,15.0,2,14,10,19,2,1
1114,2018-09-29,15:00,Gloucester,25,Harlequins,27,Kingsholm,JP Doyle,52,A,15,Sat,Sep,2018,2018-19,27.8,20.4,3,4,10,10,2,0
1115,2018-09-29,15:00,Saracens,50,Bath,27,Allianz Park,Tom Foley,77,H,15,Sat,Sep,2018,2018-19,48.4,17.8,12,0,10,2,2,1
1116,2018-09-30,15:00,Leicester,19,Sale,15,Welford Road,Craig Maxwell-Keys,34,H,15,Sun,Sep,2018,2018-19,29.2,28.8,6,11,10,31,3,1
1117,2018-10-05,19:45,Bath,24,Exeter,39,Recreation Ground,Christophe Ridley,63,A,19,Fri,Oct,2018,2018-19,29.6,23.8,0,2,9,14,0,0
1121,2018-10-06,19:30,Harlequins,20,Saracens,25,Twickenham Stoop,Luke Pearce,45,A,19,Sat,Oct,2018,2018-19,25.0,28.2,4,12,9,29,2,0
1120,2018-10-06,15:00,Wasps,21,Gloucester,35,Ricoh Arena,Craig Maxwell-Keys,56,A,15,Sat,Oct,2018,2018-19,32.4,27.4,13,3,9,17,2,0
1119,2018-10-06,15:00,Sale,20,Newcastle,7,AJ Bell Stadium,Tom Foley,27,H,15,Sat,Oct,2018,2018-19,26.6,26.6,11,9,9,0,2,1
1118,2018-10-06,15:00,Northampton,15,Leicester,23,Twickenham Stadium,JP Doyle,38,A,15,Sat,Oct,2018,2018-19,24.4,35.4,10,6,9,27,2,0
1122,2018-10-07,15:00,Worcester,52,Bristol,7,Sixways,Wayne Barnes,59,H,15,Sun,Oct,2018,2018-19,23.2,20.8,14,1,9,20,3,1
1123,2018-11-16,19:45,Gloucester,36,Leicester,13,Kingsholm,Ian Tempest,49,H,19,Fri,Nov,2018,2018-19,28.8,21.6,3,6,8,10,0,1
1124,2018-11-16,19:45,Harlequins,20,Newcastle,7,Twickenham Stoop,JP Doyle,27,H,19,Fri,Nov,2018,2018-19,25.0,32.2,4,9,8,29,0,1
1127,2018-11-17,13:00,Saracens,31,Sale,25,Allianz Park,Andrew Jackson,56,H,13,Sat,Nov,2018,2018-19,50.2,22.0,12,11,8,2,2,1
1125,2018-11-17,12:45,Bath,28,Worcester,13,Recreation Ground,Christophe Ridley,41,H,12,Sat,Nov,2018,2018-19,30.8,27.6,0,14,8,14,2,1
1126,2018-11-17,13:00,Northampton,36,Wasps,17,Franklin's Gardens,Matthew O’Grady,53,H,13,Sat,Nov,2018,2018-19,22.4,33.2,10,13,8,7,2,1
1128,2018-11-18,15:00,Bristol,29,Exeter,31,Ashton Gate,Greg Macdonald,60,A,15,Sun,Nov,2018,2018-19,25.0,28.6,1,2,8,3,3,0
1130,2018-11-23,19:45,Worcester,20,Harlequins,13,Sixways,Andrew Jackson,33,H,19,Fri,Nov,2018,2018-19,32.6,15.4,14,4,8,20,0,1
1129,2018-11-23,19:45,Newcastle,16,Bath,8,Kingston Park,Christophe Ridley,24,H,19,Fri,Nov,2018,2018-19,23.4,29.6,9,0,8,11,0,1
1132,2018-11-24,13:00,Sale,18,Northampton,13,AJ Bell Stadium,JP Doyle,31,H,13,Sat,Nov,2018,2018-19,19.0,23.0,11,10,8,0,2,1
1131,2018-11-24,13:00,Exeter,23,Gloucester,6,Sandy Park,Matthew O'Grady,29,H,13,Sat,Nov,2018,2018-19,29.8,13.4,2,3,8,19,2,1
1133,2018-11-24,13:00,Wasps,32,Bristol,28,Ricoh Arena,Craig Maxwell-Keys,60,H,13,Sat,Nov,2018,2018-19,31.8,31.2,13,1,8,17,2,1
1134,2018-11-25,15:00,Leicester,22,Saracens,27,Welford Road,Karl Dickson,49,A,15,Sun,Nov,2018,2018-19,29.8,28.8,6,12,8,31,3,0
1135,2018-11-30,19:45,Harlequins,28,Exeter,26,Twickenham Stoop,Ian Tempest,54,H,19,Fri,Nov,2018,2018-19,28.0,26.6,4,2,8,29,0,1
1138,2018-12-01,15:00,Northampton,14,Newcastle,16,Franklin's Gardens,Matthew Carley,30,A,15,Sat,Dec,2018,2018-19,27.0,24.0,10,9,2,7,2,0
1139,2018-12-01,15:00,Saracens,29,Wasps,6,Allianz Park,JP Doyle,35,H,15,Sat,Dec,2018,2018-19,44.0,24.6,12,13,2,2,2,1
1137,2018-12-01,15:00,Gloucester,36,Worcester,16,Kingsholm,Thomas Foley,52,H,15,Sat,Dec,2018,2018-19,28.6,22.4,3,14,2,10,2,1
1136,2018-12-01,13:00,Bristol,41,Leicester,10,Ashton Gate,Wayne Barnes,51,H,13,Sat,Dec,2018,2018-19,26.6,27.6,1,6,2,3,2,1
1140,2018-12-02,15:00,Bath,7,Sale,7,Recreation Ground,Luke Pearce,14,D,15,Sun,Dec,2018,2018-19,32.6,23.4,0,11,2,14,3,0
1141,2018-12-21,19:45,Worcester,6,Northampton,32,Sixways,Wayne Barnes,38,A,19,Fri,Dec,2018,2018-19,31.2,15.4,14,10,2,20,0,0
1144,2018-12-22,15:00,Sale,27,Bristol,10,AJ Bell Stadium,JP Doyle,37,H,15,Sat,Dec,2018,2018-19,17.0,20.2,11,1,2,0,2,1
1143,2018-12-22,15:00,Exeter,31,Saracens,13,Sandy Park,Thomas Foley,44,H,15,Sat,Dec,2018,2018-19,27.2,13.6,2,12,2,19,2,1
1142,2018-12-22,15:00,Leicester,35,Harlequins,24,Welford Road,Luke Pearce,59,H,15,Sat,Dec,2018,2018-19,30.0,28.8,6,4,2,31,2,1
1145,2018-12-23,15:00,Wasps,14,Bath,24,Ricoh Arena,Matthew Carley,38,A,15,Sun,Dec,2018,2018-19,32.2,33.8,13,0,2,17,3,0
1146,2018-12-23,15:00,Newcastle,17,Gloucester,20,Kingston Park,Karl Dickson,37,A,15,Sun,Dec,2018,2018-19,19.6,25.2,9,3,2,11,3,0
1147,2018-12-28,19:45,Northampton,31,Exeter,28,Franklin's Gardens,Ian Tempest,59,H,19,Fri,Dec,2018,2018-19,23.4,22.4,10,2,2,7,0,1
1149,2018-12-29,15:00,Saracens,25,Worcester,17,Allianz Park,Karl Dickson,42,H,15,Sat,Dec,2018,2018-19,38.4,19.2,12,14,2,2,2,1
1148,2018-12-29,15:00,Gloucester,15,Sale,30,Kingsholm,Christophe Ridley,45,A,15,Sat,Dec,2018,2018-19,31.8,17.0,3,11,2,10,2,0
1150,2018-12-29,16:00,Harlequins,20,Wasps,13,Twickenham Stadium,Craig Maxwell-Keys,33,H,16,Sat,Dec,2018,2018-19,30.2,23.6,4,13,2,27,2,1
1152,2018-12-30,15:00,Bath,23,Leicester,16,Recreation Ground,JP Doyle,39,H,15,Sun,Dec,2018,2018-19,21.4,21.0,0,6,2,14,3,1
1151,2018-12-30,15:00,Bristol,35,Newcastle,28,Ashton Gate,Wayne Barnes,63,H,15,Sun,Dec,2018,2018-19,29.4,21.8,1,9,2,3,3,1
1153,2019-01-04,19:45,Sale,24,Saracens,18,AJ Bell Stadium,Matthew Carley,42,H,19,Fri,Jan,2019,2018-19,19.8,15.2,11,12,4,0,0,1
1157,2019-01-05,15:00,Leicester,34,Gloucester,16,Welford Road,Wayne Barnes,50,H,15,Sat,Jan,2019,2018-19,32.4,28.6,6,3,4,31,2,1
1155,2019-01-05,15:00,Newcastle,17,Harlequins,38,Kingston Park,Tom Foley,55,A,15,Sat,Jan,2019,2018-19,18.6,21.4,9,4,4,11,2,0
1154,2019-01-05,15:00,Worcester,21,Bath,19,Sixways,Ian Tempest,40,H,15,Sat,Jan,2019,2018-19,23.6,19.2,14,0,4,20,2,1
1156,2019-01-05,15:00,Exeter,14,Bristol,9,Sandy Park,Craig Maxwell-Keys,23,H,15,Sat,Jan,2019,2018-19,31.4,10.8,2,1,4,19,2,1
1158,2019-01-06,15:00,Wasps,27,Northampton,16,Ricoh Arena,Luke Pearce,43,H,15,Sun,Jan,2019,2018-19,27.8,32.8,13,10,4,17,3,1
1159,2019-02-15,19:45,Gloucester,24,Exeter,17,Kingsholm,Craig Maxwell-Keys,41,H,19,Fri,Feb,2019,2018-19,29.4,19.8,3,2,3,10,0,1
1160,2019-02-15,19:45,Bristol,22,Wasps,29,Ashton Gate,Wayne Barnes,51,A,19,Fri,Feb,2019,2018-19,33.0,25.4,1,13,3,3,0,0
1162,2019-02-16,15:00,Bath,30,Newcastle,13,Recreation Ground,JP Doyle,43,H,15,Sat,Feb,2019,2018-19,19.8,18.0,0,9,3,14,2,1
1161,2019-02-16,14:00,Northampton,67,Sale,17,Franklin's Gardens,Karl Dickson,84,H,14,Sat,Feb,2019,2018-19,24.6,24.4,10,11,3,7,2,1
1164,2019-02-16,15:00,Saracens,33,Leicester,10,Allianz Park,Tom Foley,43,H,15,Sat,Feb,2019,2018-19,34.6,18.0,12,6,3,2,2,1
1163,2019-02-16,15:00,Harlequins,47,Worcester,33,Twickenham Stoop,Luke Pearce,80,H,15,Sat,Feb,2019,2018-19,24.0,21.6,4,14,3,29,2,1
1165,2019-02-22,19:45,Gloucester,30,Saracens,24,Kingsholm,JP Doyle,54,H,19,Fri,Feb,2019,2018-19,27.2,20.6,3,12,3,10,0,1
1168,2019-02-23,14:30,Exeter,35,Newcastle,17,Sandy Park,Luke Pearce,52,H,14,Sat,Feb,2019,2018-19,26.2,11.4,2,9,3,19,2,1
1167,2019-02-23,14:00,Wasps,18,Sale,24,Ricoh Arena,Andrew Jackson,42,A,14,Sat,Feb,2019,2018-19,27.0,27.6,13,11,3,17,2,0
1166,2019-02-23,14:00,Harlequins,36,Bristol,26,Twickenham Stoop,Tom Foley,62,H,14,Sat,Feb,2019,2018-19,27.0,20.8,4,1,3,29,2,1
1169,2019-02-23,14:45,Northampton,27,Bath,26,Franklin's Gardens,Ian Tempest,53,H,14,Sat,Feb,2019,2018-19,32.6,20.2,10,0,3,7,2,1
1170,2019-02-24,13:00,Worcester,17,Leicester,13,Sixways,Craig Maxwell-Keys,30,H,13,Sun,Feb,2019,2018-19,23.8,18.8,14,6,3,20,3,1
1171,2019-03-01,19:45,Bristol,28,Gloucester,24,Ashton Gate,Karl Dickson,52,H,19,Fri,Mar,2019,2018-19,33.4,28.6,1,3,6,3,0,1
1174,2019-03-02,15:00,Sale,14,Exeter,20,AJ Bell Stadium,Ian Tempest,34,A,15,Sat,Mar,2019,2018-19,20.4,15.8,11,2,6,0,2,0
1175,2019-03-02,15:00,Saracens,36,Northampton,17,Allianz Park,Luke Pearce,53,H,15,Sat,Mar,2019,2018-19,33.6,17.0,12,10,6,2,2,1
1173,2019-03-02,15:00,Leicester,19,Wasps,14,Welford Road,JP Doyle,33,H,15,Sat,Mar,2019,2018-19,29.4,25.2,6,13,6,31,2,1
1172,2019-03-02,15:00,Bath,29,Harlequins,31,Recreation Ground,Matthew Carley,60,A,15,Sat,Mar,2019,2018-19,22.4,17.6,0,4,6,14,2,0
1176,2019-03-03,15:00,Newcastle,17,Worcester,6,Kingston Park,Wayne Barnes,23,H,15,Sun,Mar,2019,2018-19,17.8,22.6,9,14,6,11,3,1
1178,2019-03-08,20:00,Sale,32,Leicester,5,AJ Bell Stadium,Matthew Carley,37,H,20,Fri,Mar,2019,2018-19,20.6,13.6,11,6,6,0,0,1
1177,2019-03-08,19:45,Bath,18,Saracens,9,Recreation Ground,Andrew Jackson,27,H,19,Fri,Mar,2019,2018-19,23.4,16.0,0,12,6,14,0,1
1180,2019-03-09,14:45,Northampton,24,Bristol,26,Franklin's Gardens,Christophe Ridley,50,A,14,Sat,Mar,2019,2018-19,35.0,20.8,10,1,6,7,2,0
1181,2019-03-09,15:00,Worcester,30,Exeter,33,Sixways,JP Doyle,63,A,15,Sat,Mar,2019,2018-19,23.2,16.8,14,2,6,20,2,0
1179,2019-03-09,14:00,Wasps,19,Newcastle,20,Ricoh Arena,Thomas Foley,39,A,14,Sat,Mar,2019,2018-19,22.4,25.4,13,9,6,17,2,0
1182,2019-03-10,13:00,Harlequins,7,Gloucester,29,Twickenham Stoop,Wayne Barnes,36,A,13,Sun,Mar,2019,2018-19,30.2,21.0,4,3,6,29,3,0
1183,2019-03-22,19:45,Leicester,15,Northampton,29,Welford Road,Wayne Barnes,44,A,19,Fri,Mar,2019,2018-19,25.8,19.2,6,10,6,31,0,0
1184,2019-03-23,15:00,Bristol,25,Worcester,27,Ashton Gate,Luke Pearce,52,A,15,Sat,Mar,2019,2018-19,31.0,24.4,1,14,6,3,2,0
1185,2019-03-23,15:00,Gloucester,27,Wasps,14,Kingsholm,Ian Tempest,41,H,15,Sat,Mar,2019,2018-19,28.2,20.0,3,13,6,10,2,1
1186,2019-03-23,15:00,Saracens,27,Harlequins,20,London Stadium,JP Doyle,47,H,15,Sat,Mar,2019,2018-19,30.8,15.0,12,4,6,12,2,1
1187,2019-03-23,17:30,Newcastle,22,Sale,17,St James' Park,Craig Maxwell-Keys,39,H,17,Sat,Mar,2019,2018-19,17.8,19.0,9,11,6,21,2,1
1188,2019-03-24,15:00,Exeter,29,Bath,10,Sandy Park,Karl Dickson,39,H,15,Sun,Mar,2019,2018-19,26.2,11.2,2,0,6,19,3,1
1189,2019-04-05,19:45,Sale,28,Harlequins,17,AJ Bell Stadium,Wayne Barnes,45,H,19,Fri,Apr,2019,2018-19,23.0,13.2,11,4,0,0,0,1
1192,2019-04-06,15:00,Wasps,28,Worcester,16,Ricoh Arena,Matthew Carley,44,H,15,Sat,Apr,2019,2018-19,22.0,22.4,13,14,0,17,2,1
1190,2019-04-06,14:00,Bath,26,Bristol,19,Twickenham Stadium,JP Doyle,45,H,14,Sat,Apr,2019,2018-19,21.4,15.2,0,1,0,27,2,1
1193,2019-04-06,16:30,Leicester,20,Exeter,52,Welford Road,Thomas Foley,72,A,16,Sat,Apr,2019,2018-19,25.0,22.0,6,2,0,31,2,0
1191,2019-04-06,15:00,Saracens,26,Newcastle,12,Allianz Park,Karl Dickson,38,H,15,Sat,Apr,2019,2018-19,30.0,14.0,12,9,0,2,2,1
1194,2019-04-07,15:00,Northampton,31,Gloucester,40,Franklin's Gardens,Craig Maxwell-Keys,71,A,15,Sun,Apr,2019,2018-19,32.6,22.6,10,3,0,7,3,0
1195,2019-04-12,19:45,Newcastle,22,Leicester,27,Kingston Park,Wayne Barnes,49,A,19,Fri,Apr,2019,2018-19,17.8,17.8,9,6,0,11,0,0
1197,2019-04-13,15:00,Harlequins,19,Northampton,20,Twickenham Stoop,Christophe Ridley,39,A,15,Sat,Apr,2019,2018-19,27.6,25.4,4,10,0,29,2,0
1196,2019-04-13,15:00,Gloucester,27,Bath,23,Kingsholm,Matthew Carley,50,H,15,Sat,Apr,2019,2018-19,26.4,20.2,3,0,0,10,2,1
1199,2019-04-13,17:30,Bristol,23,Saracens,21,Ashton Gate,Tom Foley,44,H,17,Sat,Apr,2019,2018-19,30.2,23.6,1,12,0,3,2,1
1198,2019-04-13,15:00,Worcester,39,Sale,17,Sixways,Ian Tempest,56,H,15,Sat,Apr,2019,2018-19,18.8,22.0,14,11,0,20,2,1
1200,2019-04-14,15:00,Exeter,19,Wasps,26,Sandy Park,Luke Pearce,45,A,15,Sun,Apr,2019,2018-19,26.4,11.0,2,13,0,19,3,0
1201,2019-04-26,19:45,Newcastle,17,Northampton,31,Kingston Park,Luke Pearce,48,A,19,Fri,Apr,2019,2018-19,19.0,21.6,9,10,0,11,0,0
1202,2019-04-26,19:45,Sale,6,Bath,3,AJ Bell Stadium,Thomas Foley,9,H,19,Fri,Apr,2019,2018-19,25.0,14.0,11,0,0,0,0,1
1205,2019-04-27,16:30,Wasps,14,Saracens,31,Ricoh Arena,Wayne Barnes,45,A,16,Sat,Apr,2019,2018-19,21.2,20.0,13,12,0,17,2,0
1204,2019-04-27,15:00,Leicester,20,Bristol,23,Welford Road,Karl Dickson,43,A,15,Sat,Apr,2019,2018-19,24.6,27.0,6,1,0,31,2,0
1203,2019-04-27,14:00,Exeter,17,Harlequins,15,Sandy Park,Craig Maxwell-Keys,32,H,14,Sat,Apr,2019,2018-19,25.6,15.0,2,4,0,19,2,1
