,date,time,team1Name,team1Score,team2Name,team2Score,venue,referee,totalScore,winner,hour,day,month,year,season,avgLast5Scores,avgLast5ScoresAgainst,team1Code,team2Code,monthCode,venueCode,dayCode,refereeCode,seasonCode,targetCode
2896,2021-04-17,12:30,Exeter,43,Wasps,13,Sandy Park,Tom Foley,56,H,12,Sat,Apr,2021,2020-21,28.8,25.2,2,13,0,20,2,44,10,1
2899,2021-04-17,12:30,Gloucester,22,Sale,25,AJ Bell Stadium,Adam Leal,47,H,12,Sat,Apr,2021,2020-21,22.8,26.0,3,11,0,0,2,1,10,1
2902,2021-04-17,17:00,Newcastle,17,Bristol,34,Kingston Park,Christophe Ridley,51,A,17,Sat,Apr,2021,2020-21,18.0,27.4,9,1,0,12,2,8,10,0
2898,2021-04-17,12:30,Sale,25,Gloucester,22,AJ Bell Stadium,Adam Leal,47,H,12,Sat,Apr,2021,2020-21,26.2,17.0,11,3,0,0,2,1,10,1
2903,2021-04-17,17:00,Bristol,34,Newcastle,17,Kingston Park,Christophe Ridley,51,A,17,Sat,Apr,2021,2020-21,28.2,20.0,1,9,0,12,2,8,10,0
2901,2021-04-17,17:00,Worcester,26,Harlequins,50,Twickenham Stoop,Craig Maxwell-Keys,76,H,17,Sat,Apr,2021,2020-21,18.0,35.0,14,4,0,30,2,9,10,1
2897,2021-04-17,12:30,Wasps,13,Exeter,43,Sandy Park,Tom Foley,56,H,12,Sat,Apr,2021,2020-21,17.6,22.2,13,2,0,20,2,44,10,1
2904,2021-04-18,15:00,Bath,21,Leicester,20,Recreation Ground,Luke Pearce,41,H,15,Sun,Apr,2021,2020-21,31.4,27.4,0,6,0,15,3,30,10,1
2905,2021-04-18,15:00,Leicester,20,Bath,21,Recreation Ground,Luke Pearce,41,H,15,Sun,Apr,2021,2020-21,22.6,24.4,6,0,0,15,3,30,10,1
2906,2021-04-23,19:45,Bristol,12,Exeter,20,Ashton Gate,Unknown,32,A,19,Fri,Apr,2021,2020-21,31.6,22.8,1,2,0,3,0,45,10,0
2907,2021-04-23,19:45,Exeter,20,Bristol,12,Ashton Gate,Unknown,32,A,19,Fri,Apr,2021,2020-21,33.4,22.8,2,1,0,3,0,45,10,0
2912,2021-04-24,15:00,Leicester,18,Northampton,23,Welford Road,Unknown,41,A,15,Sat,Apr,2021,2020-21,26.0,25.2,6,10,0,32,2,45,10,0
2915,2021-04-24,15:00,Sale,35,Worcester,32,Sixways,Unknown,67,A,15,Sat,Apr,2021,2020-21,26.2,17.4,11,14,0,21,2,45,10,0
2913,2021-04-24,15:00,Northampton,23,Leicester,18,Welford Road,Unknown,41,A,15,Sat,Apr,2021,2020-21,32.6,23.8,10,6,0,32,2,45,10,0
2910,2021-04-24,15:00,Gloucester,35,Newcastle,24,Kingsholm,Unknown,59,H,15,Sat,Apr,2021,2020-21,22.8,28.2,3,9,0,11,2,45,10,1
2909,2021-04-24,12:30,Harlequins,25,London Irish,21,Brentford Community Stadium,Unknown,46,A,12,Sat,Apr,2021,2020-21,39.8,25.0,4,7,0,4,2,45,10,0
2911,2021-04-24,15:00,Newcastle,24,Gloucester,35,Kingsholm,Unknown,59,H,15,Sat,Apr,2021,2020-21,16.4,29.8,9,3,0,11,2,45,10,1
2908,2021-04-24,12:30,London Irish,21,Harlequins,25,Brentford Community Stadium,Unknown,46,A,12,Sat,Apr,2021,2020-21,25.4,33.6,7,4,0,4,2,45,10,0
2914,2021-04-24,15:00,Worcester,32,Sale,35,Sixways,Unknown,67,A,15,Sat,Apr,2021,2020-21,20.4,40.6,14,11,0,21,2,45,10,0
2916,2021-04-25,15:00,Wasps,39,Bath,29,Ricoh Arena,Unknown,68,H,15,Sun,Apr,2021,2020-21,18.2,27.6,13,0,0,18,3,45,10,1
2917,2021-04-25,15:00,Bath,29,Wasps,39,Ricoh Arena,Unknown,68,H,15,Sun,Apr,2021,2020-21,31.0,27.0,0,13,0,18,3,45,10,1
2919,2021-05-07,19:45,Leicester,10,Sale,26,AJ Bell Stadium,Tom Foley,36,H,19,Fri,May,2021,2020-21,23.0,23.4,6,11,7,0,0,44,10,1
2918,2021-05-07,19:45,Sale,26,Leicester,10,AJ Bell Stadium,Tom Foley,36,H,19,Fri,May,2021,2020-21,27.0,20.6,11,6,7,0,0,44,10,1
2925,2021-05-08,15:00,London Irish,27,Newcastle,52,Kingston Park,Jack Makepeace,79,H,15,Sat,May,2021,2020-21,23.2,32.0,7,9,7,12,2,26,10,1
2923,2021-05-08,15:00,Worcester,10,Exeter,41,Sandy Park,Anthony Woodthorpe,51,H,15,Sat,May,2021,2020-21,22.2,42.8,14,2,7,20,2,6,10,1
2927,2021-05-08,16:30,Bristol,40,Bath,20,Recreation Ground,Luke Pearce,60,A,16,Sat,May,2021,2020-21,29.2,22.2,1,0,7,15,2,30,10,0
2922,2021-05-08,15:00,Exeter,41,Worcester,10,Sandy Park,Anthony Woodthorpe,51,H,15,Sat,May,2021,2020-21,29.8,22.0,2,14,7,20,2,6,10,1
2920,2021-05-08,14:00,Northampton,7,Gloucester,31,Franklin's Gardens,Ian Tempest,38,A,14,Sat,May,2021,2020-21,33.4,20.0,10,3,7,7,2,23,10,0
2926,2021-05-08,16:30,Bath,20,Bristol,40,Recreation Ground,Luke Pearce,60,A,16,Sat,May,2021,2020-21,33.6,27.2,0,1,7,15,2,30,10,0
2921,2021-05-08,14:00,Gloucester,31,Northampton,7,Franklin's Gardens,Ian Tempest,38,A,14,Sat,May,2021,2020-21,25.8,29.2,3,10,7,7,2,23,10,0
2924,2021-05-08,15:00,Newcastle,52,London Irish,27,Kingston Park,Jack Makepeace,79,H,15,Sat,May,2021,2020-21,18.0,30.6,9,7,7,12,2,26,10,1
2928,2021-05-09,15:00,Harlequins,48,Wasps,46,Twickenham Stoop,Wayne Barnes,94,H,15,Sun,May,2021,2020-21,37.4,25.4,4,13,7,30,3,46,10,1
2929,2021-05-09,15:00,Wasps,46,Harlequins,48,Twickenham Stoop,Wayne Barnes,94,H,15,Sun,May,2021,2020-21,22.2,29.4,13,4,7,30,3,46,10,1
2931,2021-05-14,19:45,Sale,24,Bath,20,Recreation Ground,Karl Dickson,44,A,19,Fri,May,2021,2020-21,29.4,19.2,11,0,7,15,0,27,10,0
2930,2021-05-14,19:45,Bath,20,Sale,24,Recreation Ground,Karl Dickson,44,A,19,Fri,May,2021,2020-21,30.0,31.4,0,11,7,15,0,27,10,0
2934,2021-05-15,15:30,Leicester,35,Harlequins,29,Welford Road,Luke Pearce,64,H,15,Sat,May,2021,2020-21,21.0,25.8,6,4,7,32,2,30,10,1
2933,2021-05-15,15:00,Worcester,19,Wasps,23,Ricoh Arena,Ian Tempest,42,H,15,Sat,May,2021,2020-21,20.8,47.0,14,13,7,18,2,23,10,1
2935,2021-05-15,15:30,Harlequins,29,Leicester,35,Welford Road,Luke Pearce,64,H,15,Sat,May,2021,2020-21,43.0,30.4,4,6,7,32,2,30,10,1
2932,2021-05-15,15:00,Wasps,23,Worcester,19,Ricoh Arena,Ian Tempest,42,H,15,Sat,May,2021,2020-21,27.4,31.6,13,14,7,18,2,23,10,1
2937,2021-05-17,19:30,Northampton,10,Newcastle,18,Kingston Park,Matthew Carley,28,H,19,Mon,May,2021,2020-21,31.4,23.4,10,9,7,12,1,34,10,1
2936,2021-05-17,19:30,Newcastle,18,Northampton,10,Kingston Park,Matthew Carley,28,H,19,Mon,May,2021,2020-21,24.6,28.4,9,10,7,12,1,34,10,1
2939,2021-05-17,19:45,Gloucester,7,Bristol,39,Ashton Gate,Craig Maxwell-Keys,46,H,19,Mon,May,2021,2020-21,29.2,26.6,3,1,7,3,1,9,10,1
2938,2021-05-17,19:45,Bristol,39,Gloucester,7,Ashton Gate,Craig Maxwell-Keys,46,H,19,Mon,May,2021,2020-21,29.8,22.2,1,3,7,3,1,9,10,1
2940,2021-05-18,19:45,London Irish,12,Exeter,31,Brentford Community Stadium,Christophe Ridley,43,A,19,Tue,May,2021,2020-21,24.6,39.0,7,2,7,4,4,8,10,0
2941,2021-05-18,19:45,Exeter,31,London Irish,12,Brentford Community Stadium,Christophe Ridley,43,A,19,Tue,May,2021,2020-21,33.8,20.0,2,7,7,4,4,8,10,0
2942,2021-05-28,19:45,Sale,22,Bristol,12,AJ Bell Stadium,Christophe Ridley,34,H,19,Fri,May,2021,2020-21,26.0,20.6,11,1,7,0,0,8,10,1
2943,2021-05-28,19:45,Bristol,12,Sale,22,AJ Bell Stadium,Christophe Ridley,34,H,19,Fri,May,2021,2020-21,32.0,19.4,1,11,7,0,0,8,10,1
2944,2021-05-28,19:45,Gloucester,30,London Irish,28,Kingsholm,Matthew Carley,58,H,19,Fri,May,2021,2020-21,25.8,22.6,3,7,7,11,0,34,10,1
2945,2021-05-28,19:45,London Irish,28,Gloucester,30,Kingsholm,Matthew Carley,58,H,19,Fri,May,2021,2020-21,24.4,37.0,7,3,7,11,0,34,10,1
2947,2021-05-29,14:00,Bath,33,Harlequins,44,Twickenham Stoop,Tom Foley,77,H,14,Sat,May,2021,2020-21,24.6,31.8,0,4,7,30,2,44,10,1
2951,2021-05-29,16:30,Wasps,25,Northampton,30,Franklin's Gardens,Adam Leal,55,H,16,Sat,May,2021,2020-21,28.0,31.8,13,10,7,7,2,1,10,1
2946,2021-05-29,14:00,Harlequins,44,Bath,33,Twickenham Stoop,Tom Foley,77,H,14,Sat,May,2021,2020-21,37.0,32.6,4,0,7,30,2,44,10,1
2950,2021-05-29,16:30,Northampton,30,Wasps,25,Franklin's Gardens,Adam Leal,55,H,16,Sat,May,2021,2020-21,29.2,21.4,10,13,7,7,2,1,10,1
2949,2021-05-30,15:00,Leicester,18,Worcester,17,Sixways,Karl Dickson,35,A,15,Sun,May,2021,2020-21,21.8,22.2,6,14,7,21,3,27,10,0
2953,2021-05-30,13:30,Newcastle,3,Exeter,74,Sandy Park,Andrew Jackson,77,H,13,Sun,May,2021,2020-21,24.6,26.4,9,2,7,20,3,3,10,1
2948,2021-05-30,15:00,Worcester,17,Leicester,18,Sixways,Karl Dickson,35,A,15,Sun,May,2021,2020-21,20.2,42.2,14,6,7,21,3,27,10,0
2952,2021-05-30,13:30,Exeter,74,Newcastle,3,Sandy Park,Andrew Jackson,77,H,13,Sun,May,2021,2020-21,30.6,16.2,2,9,7,20,3,3,10,1
2955,2021-06-04,19:45,Harlequins,12,Sale,45,AJ Bell Stadium,Wayne Barnes,57,H,19,Fri,Jun,2021,2020-21,39.2,32.2,4,11,5,0,0,46,10,1
2954,2021-06-04,19:45,Sale,45,Harlequins,12,AJ Bell Stadium,Wayne Barnes,57,H,19,Fri,Jun,2021,2020-21,26.4,19.2,11,4,5,0,0,46,10,1
2958,2021-06-05,15:00,Leicester,23,Bristol,26,Welford Road,Ian Tempest,49,A,15,Sat,Jun,2021,2020-21,20.2,23.2,6,1,5,32,2,23,10,0
2963,2021-06-05,16:30,Wasps,39,London Irish,36,Brentford Community Stadium,Tom Foley,75,A,16,Sat,Jun,2021,2020-21,29.2,33.8,13,7,5,4,2,44,10,0
2962,2021-06-05,16:30,London Irish,36,Wasps,39,Brentford Community Stadium,Tom Foley,75,A,16,Sat,Jun,2021,2020-21,22.8,36.4,7,13,5,4,2,44,10,0
2961,2021-06-05,15:00,Worcester,14,Newcastle,24,Kingston Park,Luke Pearce,38,H,15,Sat,Jun,2021,2020-21,20.8,33.4,14,9,5,12,2,30,10,1
2959,2021-06-05,15:00,Bristol,26,Leicester,23,Welford Road,Ian Tempest,49,A,15,Sat,Jun,2021,2020-21,27.4,17.2,1,6,5,32,2,23,10,0
2960,2021-06-05,15:00,Newcastle,24,Worcester,14,Kingston Park,Luke Pearce,38,H,15,Sat,Jun,2021,2020-21,22.8,36.0,9,14,5,12,2,30,10,1
2964,2021-06-06,15:00,Northampton,26,Exeter,29,Franklin's Gardens,Craig Maxwell-Keys,55,A,15,Sun,Jun,2021,2020-21,22.8,23.6,10,2,5,7,3,9,10,0
2965,2021-06-06,15:00,Exeter,29,Northampton,26,Franklin's Gardens,Craig Maxwell-Keys,55,A,15,Sun,Jun,2021,2020-21,41.8,10.0,2,10,5,7,3,9,10,0
2973,2021-06-12,15:00,Newcastle,26,Harlequins,54,Twickenham Stoop,Unknown,80,H,15,Sat,Jun,2021,2020-21,24.2,32.0,9,4,5,30,2,45,10,1
2975,2021-06-12,15:00,Leicester,38,Wasps,31,Ricoh Arena,Unknown,69,A,15,Sat,Jun,2021,2020-21,20.8,24.2,6,13,5,18,2,45,10,0
2967,2021-06-12,15:00,Northampton,24,Bath,30,Recreation Ground,Unknown,54,H,15,Sat,Jun,2021,2020-21,19.2,24.2,10,0,5,15,2,45,10,1
2972,2021-06-12,15:00,Harlequins,54,Newcastle,26,Twickenham Stoop,Unknown,80,H,15,Sat,Jun,2021,2020-21,31.6,36.0,4,9,5,30,2,45,10,1
2970,2021-06-12,15:00,Exeter,20,Sale,19,Sandy Park,Unknown,39,H,15,Sat,Jun,2021,2020-21,39.0,12.6,2,11,5,20,2,45,10,1
2974,2021-06-12,15:00,Wasps,31,Leicester,38,Ricoh Arena,Unknown,69,A,15,Sat,Jun,2021,2020-21,34.4,32.4,13,6,5,18,2,45,10,0
2971,2021-06-12,15:00,Sale,19,Exeter,20,Sandy Park,Unknown,39,H,15,Sat,Jun,2021,2020-21,30.4,17.2,11,2,5,20,2,45,10,1
2966,2021-06-12,15:00,Bath,30,Northampton,24,Recreation Ground,Unknown,54,H,15,Sat,Jun,2021,2020-21,24.6,33.4,0,10,5,15,2,45,10,1
2985,2021-09-17,19:45,Saracens,26,Bristol,9,Ashton Gate,Wayne Barnes,35,A,19,Fri,Sep,2021,2021-22,23.8,25.2,12,1,10,3,0,46,11,0
2984,2021-09-17,19:45,Bristol,9,Saracens,26,Ashton Gate,Wayne Barnes,35,A,19,Fri,Sep,2021,2021-22,25.8,18.4,1,12,10,3,0,46,11,0
2986,2021-09-18,15:00,Leicester,34,Exeter,19,Welford Road,Ian Tempest,53,H,15,Sat,Sep,2021,2021-22,24.8,25.8,6,2,10,32,2,23,11,1
2993,2021-09-18,17:00,Bath,19,Sale,20,AJ Bell Stadium,Christophe Ridley,39,H,17,Sat,Sep,2021,2021-22,26.4,34.2,0,11,10,0,2,8,11,1
2991,2021-09-18,15:00,London Irish,24,Worcester,36,Sixways,Craig Maxwell-Keys,60,H,15,Sat,Sep,2021,2021-22,24.8,35.4,7,14,10,21,2,9,11,1
2988,2021-09-18,15:00,Northampton,34,Gloucester,20,Franklin's Gardens,Karl Dickson,54,H,15,Sat,Sep,2021,2021-22,19.4,26.6,10,3,10,7,2,27,11,1
2987,2021-09-18,15:00,Exeter,19,Leicester,34,Welford Road,Ian Tempest,53,H,15,Sat,Sep,2021,2021-22,39.0,14.0,2,6,10,32,2,23,11,1
2990,2021-09-18,15:00,Worcester,36,London Irish,24,Sixways,Craig Maxwell-Keys,60,H,15,Sat,Sep,2021,2021-22,18.4,28.2,14,7,10,21,2,9,11,1
2989,2021-09-18,15:00,Gloucester,20,Northampton,34,Franklin's Gardens,Karl Dickson,54,H,15,Sat,Sep,2021,2021-22,25.0,24.6,3,10,10,7,2,27,11,1
2992,2021-09-18,17:00,Sale,20,Bath,19,AJ Bell Stadium,Christophe Ridley,39,H,17,Sat,Sep,2021,2021-22,27.2,14.8,11,0,10,0,2,8,11,1
2995,2021-09-19,15:00,Harlequins,26,Newcastle,20,Kingston Park,Tom Foley,46,A,15,Sun,Sep,2021,2021-22,37.4,37.0,4,9,10,12,3,44,11,0
2994,2021-09-19,15:00,Newcastle,20,Harlequins,26,Kingston Park,Tom Foley,46,A,15,Sun,Sep,2021,2021-22,24.6,35.8,9,4,10,12,3,44,11,0
2996,2021-09-24,19:45,Gloucester,26,Leicester,33,Kingsholm,Tom Foley,59,A,19,Fri,Sep,2021,2021-22,24.6,26.4,3,6,10,11,0,44,11,0
2997,2021-09-24,19:45,Leicester,33,Gloucester,26,Kingsholm,Tom Foley,59,A,19,Fri,Sep,2021,2021-22,29.6,24.4,6,3,10,11,0,44,11,0
2998,2021-09-25,15:00,Bath,13,Newcastle,20,Recreation Ground,Craig Maxwell-Keys,33,A,15,Sat,Sep,2021,2021-22,24.4,30.4,0,9,10,15,2,9,11,0
3004,2021-09-25,15:00,Wasps,44,Bristol,8,Coventry Building Society Arena,Karl Dickson,52,H,15,Sat,Sep,2021,2021-22,32.8,34.2,13,1,10,5,2,27,11,1
3000,2021-09-25,15:00,Exeter,24,Northampton,26,Sandy Park,Christophe Ridley,50,A,15,Sat,Sep,2021,2021-22,34.6,18.8,2,10,10,20,2,8,11,0
3002,2021-09-25,15:00,Harlequins,35,Worcester,29,Twickenham Stoop,Sara Cox,64,H,15,Sat,Sep,2021,2021-22,33.0,31.8,4,14,10,30,2,39,11,1
2999,2021-09-25,15:00,Newcastle,20,Bath,13,Recreation Ground,Craig Maxwell-Keys,33,A,15,Sat,Sep,2021,2021-22,18.2,35.6,9,0,10,15,2,9,11,0
3005,2021-09-25,15:00,Bristol,8,Wasps,44,Coventry Building Society Arena,Karl Dickson,52,H,15,Sat,Sep,2021,2021-22,25.2,19.6,1,13,10,5,2,27,11,1
3001,2021-09-25,15:00,Northampton,26,Exeter,24,Sandy Park,Christophe Ridley,50,A,15,Sat,Sep,2021,2021-22,24.8,24.4,10,2,10,20,2,8,11,0
3003,2021-09-25,15:00,Worcester,29,Harlequins,35,Twickenham Stoop,Sara Cox,64,H,15,Sat,Sep,2021,2021-22,19.2,26.0,14,4,10,30,2,39,11,1
3006,2021-09-26,15:00,London Irish,31,Sale,31,Brentford Community Stadium,Wayne Barnes,62,D,15,Sun,Sep,2021,2021-22,25.4,37.6,7,11,10,4,3,46,11,0
3007,2021-09-26,15:00,Sale,31,London Irish,31,Brentford Community Stadium,Wayne Barnes,62,D,15,Sun,Sep,2021,2021-22,26.0,16.6,11,7,10,4,3,46,11,0
3009,2021-10-01,19:45,Bath,20,Bristol,25,Ashton Gate,Ian Tempest,45,H,19,Fri,Oct,2021,2021-22,23.0,26.4,0,1,9,3,0,23,11,1
3008,2021-10-01,19:45,Bristol,25,Bath,20,Ashton Gate,Ian Tempest,45,H,19,Fri,Oct,2021,2021-22,18.8,24.4,1,0,9,3,0,23,11,1
3015,2021-10-02,15:00,Wasps,14,Newcastle,18,Kingston Park,Anthony Woodthorpe,32,H,15,Sat,Oct,2021,2021-22,32.4,26.2,13,9,9,12,2,6,11,1
3017,2021-10-02,15:00,Gloucester,31,Worcester,23,Sixways,Andrew Jackson,54,A,15,Sat,Oct,2021,2021-22,22.8,28.2,3,14,9,21,2,3,11,0
3011,2021-10-02,14:00,London Irish,21,Northampton,23,Franklin's Gardens,Tom Foley,44,H,14,Sat,Oct,2021,2021-22,26.2,33.4,7,10,9,7,2,44,11,1
3016,2021-10-02,15:00,Worcester,23,Gloucester,31,Sixways,Andrew Jackson,54,A,15,Sat,Oct,2021,2021-22,23.0,24.8,14,3,9,21,2,3,11,0
3014,2021-10-02,15:00,Newcastle,18,Wasps,14,Kingston Park,Anthony Woodthorpe,32,H,15,Sat,Oct,2021,2021-22,18.6,36.2,9,13,9,12,2,6,11,1
3010,2021-10-02,14:00,Northampton,23,London Irish,21,Franklin's Gardens,Tom Foley,44,H,14,Sat,Oct,2021,2021-22,28.0,25.6,10,7,9,7,2,44,11,1
3012,2021-10-02,15:00,Leicester,13,Saracens,12,Welford Road,Christophe Ridley,25,H,15,Sat,Oct,2021,2021-22,29.2,23.8,6,12,9,32,2,8,11,1
3013,2021-10-02,15:00,Saracens,12,Leicester,13,Welford Road,Christophe Ridley,25,H,15,Sat,Oct,2021,2021-22,25.4,21.4,12,6,9,32,2,8,11,1
3018,2021-10-03,15:00,Sale,15,Exeter,25,AJ Bell Stadium,Craig Maxwell-Keys,40,A,15,Sun,Oct,2021,2021-22,27.4,18.8,11,2,9,0,3,9,11,0
3019,2021-10-03,15:00,Exeter,25,Sale,15,AJ Bell Stadium,Craig Maxwell-Keys,40,A,15,Sun,Oct,2021,2021-22,33.2,21.6,2,11,9,0,3,9,11,0
3021,2021-10-08,19:45,Bristol,24,Harlequins,52,Twickenham Stoop,Wayne Barnes,76,H,19,Fri,Oct,2021,2021-22,16.0,27.0,1,4,9,30,0,46,11,1
3020,2021-10-08,19:45,Harlequins,52,Bristol,24,Twickenham Stoop,Wayne Barnes,76,H,19,Fri,Oct,2021,2021-22,34.2,30.6,4,1,9,30,0,46,11,1
3023,2021-10-09,15:00,Worcester,5,Exeter,42,Sandy Park,Tom Foley,47,H,15,Sat,Oct,2021,2021-22,23.8,26.4,14,2,9,20,2,44,11,1
3025,2021-10-09,15:00,Sale,32,Gloucester,33,Kingsholm,Christophe Ridley,65,H,15,Sat,Oct,2021,2021-22,26.0,21.4,11,3,9,11,2,8,11,1
3024,2021-10-09,15:00,Gloucester,33,Sale,32,Kingsholm,Christophe Ridley,65,H,15,Sat,Oct,2021,2021-22,22.8,31.4,3,11,9,11,2,8,11,1
3027,2021-10-09,15:00,Leicester,21,London Irish,16,Brentford Community Stadium,Adam Leal,37,A,15,Sat,Oct,2021,2021-22,28.2,22.8,6,7,9,4,2,1,11,0
3029,2021-10-09,15:00,Newcastle,23,Saracens,37,StoneX Stadium,Ian Tempest,60,H,15,Sat,Oct,2021,2021-22,21.6,24.2,9,12,9,24,2,23,11,1
3026,2021-10-09,15:00,London Irish,16,Leicester,21,Brentford Community Stadium,Adam Leal,37,A,15,Sat,Oct,2021,2021-22,28.0,31.8,7,6,9,4,2,1,11,0
3028,2021-10-09,15:00,Saracens,37,Newcastle,23,StoneX Stadium,Ian Tempest,60,H,15,Sat,Oct,2021,2021-22,24.4,19.2,12,9,9,24,2,23,11,1
3022,2021-10-09,15:00,Exeter,42,Worcester,5,Sandy Park,Tom Foley,47,H,15,Sat,Oct,2021,2021-22,23.4,24.0,2,14,9,20,2,44,11,1
3030,2021-10-10,15:00,Wasps,26,Northampton,20,Coventry Building Society Arena,Craig Maxwell-Keys,46,H,15,Sun,Oct,2021,2021-22,30.6,26.0,13,10,9,5,3,9,11,1
3031,2021-10-10,15:00,Northampton,20,Wasps,26,Coventry Building Society Arena,Craig Maxwell-Keys,46,H,15,Sun,Oct,2021,2021-22,26.6,24.8,10,13,9,5,3,9,11,1
3032,2021-10-15,19:45,Sale,28,Harlequins,22,AJ Bell Stadium,Tom Foley,50,H,19,Fri,Oct,2021,2021-22,23.4,25.6,11,4,9,0,0,44,11,1
3033,2021-10-15,19:45,Harlequins,22,Sale,28,AJ Bell Stadium,Tom Foley,50,H,19,Fri,Oct,2021,2021-22,35.8,28.8,4,11,9,0,0,44,11,1
3039,2021-10-16,15:00,Leicester,48,Worcester,3,Sixways,Luke Pearce,51,A,15,Sat,Oct,2021,2021-22,27.8,20.8,6,14,9,21,2,30,11,0
3036,2021-10-16,15:00,Wasps,23,Exeter,27,Coventry Building Society Arena,Wayne Barnes,50,A,15,Sat,Oct,2021,2021-22,30.8,24.0,13,2,9,5,2,46,11,0
3035,2021-10-16,15:00,Bristol,5,Newcastle,13,Kingston Park,Christophe Ridley,18,H,15,Sat,Oct,2021,2021-22,18.4,33.0,1,9,9,12,2,8,11,1
3034,2021-10-16,15:00,Newcastle,13,Bristol,5,Kingston Park,Christophe Ridley,18,H,15,Sat,Oct,2021,2021-22,21.4,28.8,9,1,9,12,2,8,11,1
3037,2021-10-16,15:00,Exeter,27,Wasps,23,Coventry Building Society Arena,Wayne Barnes,50,A,15,Sat,Oct,2021,2021-22,26.0,19.8,2,13,9,5,2,46,11,0
3038,2021-10-16,15:00,Worcester,3,Leicester,48,Sixways,Luke Pearce,51,A,15,Sat,Oct,2021,2021-22,21.4,31.2,14,6,9,21,2,30,11,0
3043,2021-10-17,15:00,Gloucester,25,London Irish,25,Brentford Community Stadium,Karl Dickson,50,D,15,Sun,Oct,2021,2021-22,28.0,30.0,3,7,9,4,3,27,11,0
3042,2021-10-17,15:00,London Irish,25,Gloucester,25,Brentford Community Stadium,Karl Dickson,50,D,15,Sun,Oct,2021,2021-22,25.6,30.0,7,3,9,4,3,27,11,0
3040,2021-10-17,15:00,Bath,17,Saracens,71,Recreation Ground,Jack Makepeace,88,A,15,Sun,Oct,2021,2021-22,23.0,26.6,0,12,9,15,3,26,11,0
3041,2021-10-17,15:00,Saracens,71,Bath,17,Recreation Ground,Jack Makepeace,88,A,15,Sun,Oct,2021,2021-22,23.8,20.4,12,0,9,15,3,26,11,0
3044,2021-10-22,19:45,Northampton,66,Worcester,10,Franklin's Gardens,Ian Tempest,76,H,19,Fri,Oct,2021,2021-22,25.4,24.2,10,14,9,7,0,23,11,1
3045,2021-10-22,19:45,Worcester,10,Northampton,66,Franklin's Gardens,Ian Tempest,76,H,19,Fri,Oct,2021,2021-22,19.2,36.0,14,10,9,7,0,23,11,1
3050,2021-10-23,15:00,Harlequins,31,Bath,17,Twickenham Stoop,Luke Pearce,48,H,15,Sat,Oct,2021,2021-22,37.8,25.4,4,0,9,30,2,30,11,1
3053,2021-10-23,15:00,Sale,11,Leicester,19,Welford Road,Karl Dickson,30,H,15,Sat,Oct,2021,2021-22,25.2,26.0,11,6,9,32,2,27,11,1
3047,2021-10-23,15:00,London Irish,33,Exeter,21,Sandy Park,Hamish Smales,54,A,15,Sat,Oct,2021,2021-22,23.4,27.2,7,2,9,20,2,22,11,0
3049,2021-10-23,15:00,Newcastle,20,Gloucester,29,Kingsholm,Wayne Barnes,49,H,15,Sat,Oct,2021,2021-22,18.8,19.0,9,3,9,11,2,46,11,1
3046,2021-10-23,15:00,Exeter,21,London Irish,33,Sandy Park,Hamish Smales,54,A,15,Sat,Oct,2021,2021-22,27.4,20.6,2,7,9,20,2,22,11,0
3052,2021-10-23,15:00,Leicester,19,Sale,11,Welford Road,Karl Dickson,30,H,15,Sat,Oct,2021,2021-22,29.8,15.2,6,11,9,32,2,27,11,1
3051,2021-10-23,15:00,Bath,17,Harlequins,31,Twickenham Stoop,Luke Pearce,48,H,15,Sat,Oct,2021,2021-22,19.8,32.0,0,4,9,30,2,30,11,1
3048,2021-10-23,15:00,Gloucester,29,Newcastle,20,Kingsholm,Wayne Barnes,49,H,15,Sat,Oct,2021,2021-22,27.0,29.4,3,9,9,11,2,46,11,1
3054,2021-10-24,15:00,Saracens,56,Wasps,15,StoneX Stadium,Matthew Carley,71,H,15,Sun,Oct,2021,2021-22,32.6,15.8,12,13,9,24,3,34,11,1
3055,2021-10-24,15:00,Wasps,15,Saracens,56,StoneX Stadium,Matthew Carley,71,H,15,Sun,Oct,2021,2021-22,27.6,22.2,13,12,9,24,3,34,11,1
3057,2021-10-29,19:45,Exeter,16,Gloucester,13,Kingsholm,Christophe Ridley,29,A,19,Fri,Oct,2021,2021-22,27.8,20.4,2,3,9,11,0,8,11,0
3056,2021-10-29,19:45,Gloucester,13,Exeter,16,Kingsholm,Christophe Ridley,29,A,19,Fri,Oct,2021,2021-22,28.8,26.6,3,2,9,11,0,8,11,0
3062,2021-10-30,15:00,Northampton,26,Leicester,55,Franklin's Gardens,Tom Foley,81,A,15,Sat,Oct,2021,2021-22,33.8,20.2,10,6,9,7,2,44,11,0
3061,2021-10-30,15:00,Bristol,45,London Irish,33,Brentford Community Stadium,Matthew Carley,78,A,15,Sat,Oct,2021,2021-22,14.2,31.0,1,7,9,4,2,34,11,0
3058,2021-10-30,15:00,Bath,17,Wasps,27,Recreation Ground,Ian Tempest,44,A,15,Sat,Oct,2021,2021-22,17.2,33.4,0,13,9,15,2,23,11,0
3063,2021-10-30,15:00,Leicester,55,Northampton,26,Franklin's Gardens,Tom Foley,81,A,15,Sat,Oct,2021,2021-22,26.8,13.6,6,10,9,7,2,44,11,0
