,date,time,team1Name,team1Score,team2Name,team2Score,venue,referee,totalScore,winner,hour,day,month,year,season,avgLast5Scores,avgLast5ScoresAgainst,team1Code,team2Code,monthCode,venueCode,dayCode,refereeCode,seasonCode,targetCode
869,2016-11-27,14:30,Wasps,34,Sale,24,Ricoh Arena,Tom Foley,58,H,14,Sun,Nov,2016,2016-17,42.2,15.6,13,11,6,14,3,30,6,1
870,2016-11-27,15:00,Harlequins,21,Bath,20,Twickenham Stoop,Dean Richards,41,H,15,Sun,Nov,2016,2016-17,23.6,22.8,4,0,6,21,3,9,6,1
868,2016-11-27,13:00,Saracens,24,Gloucester,20,Allianz Park,Greg MacDonald,44,H,13,Sun,Nov,2016,2016-17,28.8,11.8,12,3,6,2,3,12,6,1
871,2016-12-02,19:45,Sale,3,Exeter,21,AJ Bell Stadium,Wayne Barnes,24,A,19,Fri,Dec,2016,2016-17,18.0,21.2,11,2,1,0,0,31,6,0
872,2016-12-03,12:15,Bath,14,Saracens,11,Recreation Ground,Greg Garner,25,H,12,Sat,Dec,2016,2016-17,35.8,13.2,0,12,1,11,2,11,6,1
874,2016-12-03,17:00,Leicester,19,Northampton,11,Welford Road,JP Doyle,30,H,17,Sat,Dec,2016,2016-17,29.2,16.8,6,10,1,23,2,16,6,1
873,2016-12-03,16:30,Gloucester,26,Bristol,18,Kingsholm,Matthew Carley,44,H,16,Sat,Dec,2016,2016-17,21.2,23.4,3,1,1,8,2,22,6,1
875,2016-12-04,15:00,Newcastle,38,Harlequins,32,Kingston Park,Ian Tempest,70,H,15,Sun,Dec,2016,2016-17,17.0,19.6,9,4,1,9,3,15,6,1
876,2016-12-04,15:00,Worcester,12,Wasps,26,Sixways,Craig Maxwell-Keys,38,A,15,Sun,Dec,2016,2016-17,20.8,25.4,14,13,1,17,3,4,6,0
877,2016-12-23,19:45,Northampton,24,Sale,5,Franklin's Gardens,Greg Garner,29,H,19,Fri,Dec,2016,2016-17,17.6,19.8,10,11,1,5,0,11,6,1
880,2016-12-24,15:00,Exeter,31,Leicester,10,Sandy Park,Tom Foley,41,H,15,Sat,Dec,2016,2016-17,28.6,24.2,2,6,1,16,2,30,6,1
878,2016-12-24,13:30,Saracens,21,Newcastle,6,Allianz Park,Matthew Carley,27,H,13,Sat,Dec,2016,2016-17,28.0,11.8,12,9,1,2,2,22,6,1
879,2016-12-24,14:00,Wasps,40,Bath,26,Ricoh Arena,Luke Pearce,66,H,14,Sat,Dec,2016,2016-17,41.4,18.0,13,0,1,14,2,19,6,1
881,2016-12-26,15:00,Bristol,28,Worcester,20,Ashton Gate,Wayne Barnes,48,H,15,Mon,Dec,2016,2016-17,11.2,32.8,1,14,1,3,1,31,6,1
882,2016-12-27,16:00,Harlequins,28,Gloucester,24,Twickenham Stadium,JP Doyle,52,H,16,Tue,Dec,2016,2016-17,23.0,14.4,4,3,1,20,4,16,6,1
883,2016-12-30,19:45,Newcastle,30,Wasps,34,Kingston Park,Tom Foley,64,A,19,Fri,Dec,2016,2016-17,21.6,21.8,9,13,1,9,0,30,6,0
884,2016-12-31,15:00,Bath,11,Exeter,17,Recreation Ground,Craig Maxwell-Keys,28,A,15,Sat,Dec,2016,2016-17,31.0,10.0,0,2,1,11,2,4,6,0
887,2017-01-01,15:00,Leicester,12,Saracens,16,Welford Road,JP Doyle,28,A,15,Sun,Jan,2017,2016-17,26.8,15.6,6,12,3,23,3,16,6,0
886,2017-01-01,15:00,Gloucester,12,Northampton,13,Kingsholm,Matthew Carley,25,A,15,Sun,Jan,2017,2016-17,22.4,21.4,3,10,3,8,3,22,6,0
888,2017-01-01,15:00,Worcester,24,Harlequins,17,Sixways,Luke Pearce,41,H,15,Sun,Jan,2017,2016-17,19.4,22.0,14,4,3,17,3,19,6,1
885,2017-01-01,14:30,Sale,23,Bristol,24,AJ Bell Stadium,Ian Tempest,47,A,14,Sun,Jan,2017,2016-17,16.4,23.0,11,1,3,0,3,15,6,0
889,2017-01-06,19:45,Newcastle,24,Bath,22,Kingston Park,Greg Garner,46,H,19,Fri,Jan,2017,2016-17,23.8,25.2,9,0,3,9,0,11,6,1
893,2017-01-07,15:00,Gloucester,55,Worcester,19,Kingsholm,Wayne Barnes,74,H,15,Sat,Jan,2017,2016-17,18.6,16.4,3,14,3,8,2,31,6,1
890,2017-01-07,15:00,Saracens,13,Exeter,13,Allianz Park,Ian Tempest,26,D,15,Sat,Jan,2017,2016-17,25.2,12.4,12,2,3,2,2,15,6,0
891,2017-01-07,15:00,Northampton,32,Bristol,26,Franklin's Gardens,Andrew Jackson,58,H,15,Sat,Jan,2017,2016-17,19.6,17.2,10,1,3,5,2,0,6,1
892,2017-01-07,15:00,Harlequins,29,Sale,26,Twickenham Stoop,JP Doyle,55,H,15,Sat,Jan,2017,2016-17,24.4,15.4,4,11,3,21,2,16,6,1
894,2017-01-08,15:00,Wasps,22,Leicester,16,Ricoh Arena,Craig Maxwell-Keys,38,H,15,Sun,Jan,2017,2016-17,44.4,19.2,13,6,3,14,3,4,6,1
895,2017-02-10,19:45,Bath,32,Northampton,30,Recreation Ground,Wayne Barnes,62,H,19,Fri,Feb,2017,2016-17,21.6,12.4,0,10,2,11,0,31,6,1
896,2017-02-10,19:45,Bristol,8,Harlequins,42,Ashton Gate,Matthew Carley,50,A,19,Fri,Feb,2017,2016-17,14.8,30.4,1,4,2,3,0,22,6,0
897,2017-02-10,20:15,Sale,26,Newcastle,24,AJ Bell Stadium,Craig Maxwell-Keys,50,H,20,Fri,Feb,2017,2016-17,17.2,25.8,11,9,2,0,0,4,6,1
899,2017-02-11,15:00,Worcester,24,Saracens,18,Sixways,Tom Foley,42,H,15,Sat,Feb,2017,2016-17,19.6,20.8,14,12,2,17,2,30,6,1
898,2017-02-11,15:00,Leicester,34,Gloucester,9,Welford Road,Ian Tempest,43,H,15,Sat,Feb,2017,2016-17,24.8,12.0,6,3,2,23,2,15,6,1
900,2017-02-12,13:00,Exeter,35,Wasps,35,Sandy Park,Greg Garner,70,D,13,Sun,Feb,2017,2016-17,32.2,19.4,2,13,2,16,3,11,6,0
901,2017-02-17,19:45,Gloucester,31,Saracens,23,Kingsholm,Wayne Barnes,54,H,19,Fri,Feb,2017,2016-17,27.0,16.6,3,12,2,8,0,31,6,1
903,2017-02-18,15:00,Leicester,50,Bristol,17,Welford Road,Tom Foley,67,H,15,Sat,Feb,2017,2016-17,24.8,11.0,6,1,2,23,2,30,6,1
904,2017-02-18,15:00,Worcester,32,Exeter,48,Sixways,JP Doyle,80,A,15,Sat,Feb,2017,2016-17,17.6,17.6,14,2,2,17,2,16,6,0
902,2017-02-18,15:00,Bath,22,Harlequins,12,Recreation Ground,Craig Maxwell-Keys,34,H,15,Sat,Feb,2017,2016-17,20.6,14.0,0,4,2,11,2,4,6,1
906,2017-02-19,15:00,Sale,34,Wasps,28,AJ Bell Stadium,Matthew Carley,62,H,15,Sun,Feb,2017,2016-17,19.8,25.4,11,13,2,0,3,22,6,1
905,2017-02-19,15:00,Newcastle,46,Northampton,31,Kingston Park,Greg Garner,77,H,15,Sun,Feb,2017,2016-17,26.0,26.8,9,10,2,9,3,11,6,1
907,2017-02-24,19:45,Harlequins,18,Leicester,27,Twickenham Stoop,Dean Richards,45,A,19,Fri,Feb,2017,2016-17,26.8,18.6,4,6,2,21,0,9,6,0
910,2017-02-25,15:00,Northampton,24,Worcester,14,Franklin's Gardens,Craig Maxwell-Keys,38,H,15,Sat,Feb,2017,2016-17,23.0,18.4,10,14,2,5,2,4,6,1
909,2017-02-25,15:00,Exeter,36,Newcastle,14,Sandy Park,Ian Tempest,50,H,15,Sat,Feb,2017,2016-17,32.0,21.4,2,9,2,16,2,15,6,1
908,2017-02-25,14:45,Saracens,29,Sale,18,Allianz Park,Tim Wigglesworth,47,H,14,Sat,Feb,2017,2016-17,22.4,12.6,12,11,2,2,2,29,6,1
912,2017-02-26,13:00,Wasps,35,Gloucester,22,Ricoh Arena,Andrew Jackson,57,H,13,Sun,Feb,2017,2016-17,34.8,18.0,13,3,2,14,3,0,6,1
911,2017-02-26,13:00,Bristol,12,Bath,11,Ashton Gate,Greg Garner,23,H,13,Sun,Feb,2017,2016-17,13.0,30.6,1,0,2,3,3,11,6,1
914,2017-03-03,20:15,Sale,12,Northampton,32,AJ Bell Stadium,Tom Foley,44,A,20,Fri,Mar,2017,2016-17,19.8,25.0,11,10,4,0,0,30,6,0
913,2017-03-03,19:45,Leicester,15,Exeter,34,Welford Road,Matthew Carley,49,A,19,Fri,Mar,2017,2016-17,28.0,11.8,6,2,4,23,0,22,6,0
915,2017-03-04,15:00,Bath,3,Wasps,24,Recreation Ground,JP Doyle,27,A,15,Sat,Mar,2017,2016-17,19.0,15.8,0,13,4,11,2,16,6,0
916,2017-03-04,15:00,Gloucester,27,Harlequins,30,Kingsholm,Greg Garner,57,A,15,Sat,Mar,2017,2016-17,32.0,18.2,3,4,4,8,2,11,6,0
918,2017-03-05,15:00,Worcester,41,Bristol,24,Sixways,Wayne Barnes,65,H,15,Sun,Mar,2017,2016-17,21.8,25.4,14,1,4,17,3,31,6,1
917,2017-03-05,14:00,Newcastle,27,Saracens,35,Kingston Park,Craig Maxwell-Keys,62,A,14,Sun,Mar,2017,2016-17,31.4,30.2,9,12,4,9,3,4,6,0
919,2017-03-24,19:45,Bristol,14,Gloucester,32,Ashton Gate,JP Doyle,46,A,19,Fri,Mar,2017,2016-17,15.4,25.0,1,3,4,3,0,16,6,0
921,2017-03-25,15:00,Harlequins,53,Newcastle,17,Twickenham Stoop,Tom Foley,70,H,15,Sat,Mar,2017,2016-17,26.4,22.2,4,9,4,21,2,30,6,1
920,2017-03-25,15:00,Exeter,30,Sale,25,Sandy Park,Craig Maxwell-Keys,55,H,15,Sat,Mar,2017,2016-17,33.8,18.8,2,11,4,16,2,4,6,1
922,2017-03-25,15:00,Northampton,31,Leicester,36,Franklin's Gardens,Greg Garner,67,A,15,Sat,Mar,2017,2016-17,23.8,17.4,10,6,4,5,2,11,6,0
924,2017-03-26,15:00,Saracens,53,Bath,10,Allianz Park,Wayne Barnes,63,H,15,Sun,Mar,2017,2016-17,22.2,13.4,12,0,4,2,3,31,6,1
923,2017-03-26,14:30,Wasps,40,Worcester,33,Ricoh Arena,Luke Pearce,73,H,14,Sun,Mar,2017,2016-17,32.4,18.8,13,14,4,14,3,19,6,1
925,2017-04-07,19:45,Sale,36,Worcester,26,AJ Bell Stadium,Matthew Carley,62,H,19,Fri,Apr,2017,2016-17,19.6,25.8,11,14,0,0,0,22,6,1
926,2017-04-07,20:00,Newcastle,16,Gloucester,14,Kingston Park,Luke Pearce,30,H,20,Fri,Apr,2017,2016-17,33.0,30.8,9,3,0,9,0,19,6,1
928,2017-04-08,15:00,Exeter,38,Bristol,34,Sandy Park,Tom Foley,72,H,15,Sat,Apr,2017,2016-17,37.8,21.2,2,1,0,16,2,30,6,1
927,2017-04-08,14:00,Bath,27,Leicester,21,Twickenham Stadium,JP Doyle,48,H,14,Sat,Apr,2017,2016-17,16.4,18.8,0,6,0,20,2,16,6,1
929,2017-04-08,16:30,Saracens,40,Harlequins,19,Wembley Stadium,Ian Tempest,59,H,16,Sat,Apr,2017,2016-17,28.0,13.4,12,4,0,24,2,15,6,1
930,2017-04-09,14:30,Wasps,32,Northampton,30,Ricoh Arena,Craig Maxwell-Keys,62,H,14,Sun,Apr,2017,2016-17,34.2,24.2,13,10,0,14,3,4,6,1
931,2017-04-14,19:45,Harlequins,26,Exeter,39,Twickenham Stoop,Wayne Barnes,65,A,19,Fri,Apr,2017,2016-17,29.8,22.8,4,2,0,21,0,31,6,0
933,2017-04-15,15:00,Leicester,30,Newcastle,3,Welford Road,Ian Tempest,33,H,15,Sat,Apr,2017,2016-17,26.0,17.4,6,9,0,23,2,15,6,1
932,2017-04-15,15:00,Gloucester,39,Sale,30,Kingsholm,Tom Foley,69,H,15,Sat,Apr,2017,2016-17,30.2,20.6,3,11,0,8,2,30,6,1
934,2017-04-15,15:00,Worcester,25,Bath,19,Sixways,Luke Pearce,44,H,15,Sat,Apr,2017,2016-17,26.6,26.6,14,0,0,17,2,19,6,1
936,2017-04-16,15:00,Northampton,25,Saracens,27,Stadium mk,Matthew Carley,52,A,15,Sun,Apr,2017,2016-17,25.4,20.6,10,12,0,18,3,22,6,0
935,2017-04-16,15:00,Bristol,21,Wasps,36,Ashton Gate,Greg Garner,57,A,15,Sun,Apr,2017,2016-17,15.6,25.2,1,13,0,3,3,11,6,0
937,2017-04-28,19:45,Harlequins,32,Wasps,13,Twickenham Stoop,Wayne Barnes,45,H,19,Fri,Apr,2017,2016-17,30.8,26.6,4,13,0,21,0,31,6,1
938,2017-04-28,20:00,Newcastle,16,Worcester,14,Kingston Park,Greg Garner,30,H,20,Fri,Apr,2017,2016-17,28.6,27.2,9,14,0,9,0,11,6,1
939,2017-04-29,15:00,Exeter,36,Northampton,12,Sandy Park,JP Doyle,48,H,15,Sat,Apr,2017,2016-17,34.0,23.6,2,10,0,16,2,16,6,1
941,2017-04-29,15:00,Saracens,27,Bristol,9,Allianz Park,Andrew Jackson,36,H,15,Sat,Apr,2017,2016-17,31.2,13.2,12,1,0,2,2,0,6,1
940,2017-04-29,15:00,Leicester,41,Sale,18,Welford Road,Craig Maxwell-Keys,59,H,15,Sat,Apr,2017,2016-17,28.2,15.8,6,11,0,23,2,4,6,1
942,2017-04-30,15:00,Bath,44,Gloucester,20,Recreation Ground,Matthew Carley,64,H,15,Sun,Apr,2017,2016-17,19.0,20.8,0,3,0,11,3,22,6,1
943,2017-05-06,16:00,Bristol,27,Newcastle,39,Ashton Gate,Luke Pearce,66,A,16,Sat,May,2017,2016-17,16.6,28.2,1,9,5,3,2,19,6,0
947,2017-05-06,16:00,Wasps,35,Saracens,15,Ricoh Arena,Wayne Barnes,50,H,16,Sat,May,2017,2016-17,33.8,25.4,13,12,5,14,2,31,6,1
944,2017-05-06,16:00,Gloucester,20,Exeter,34,Kingsholm,Ian Tempest,54,A,16,Sat,May,2017,2016-17,32.8,23.0,3,2,5,8,2,15,6,0
945,2017-05-06,16:00,Northampton,22,Harlequins,20,Franklin's Gardens,JP Doyle,42,H,16,Sat,May,2017,2016-17,27.2,21.6,10,4,5,5,2,16,6,1
946,2017-05-06,16:00,Sale,27,Bath,24,AJ Bell Stadium,Greg Garner,51,H,16,Sat,May,2017,2016-17,26.2,26.8,11,0,5,0,2,11,6,1
948,2017-05-06,16:00,Worcester,23,Leicester,28,Sixways,Tom Foley,51,A,16,Sat,May,2017,2016-17,29.2,25.2,14,6,5,17,2,30,6,0
950,2017-05-20,17:15,Wasps,21,Leicester,20,Ricoh Arena,Matthew Carley,41,H,17,Sat,May,2017,2016-17,32.8,23.2,13,6,5,14,2,22,6,1
949,2017-05-20,14:30,Exeter,18,Saracens,16,Sandy Park,Wayne Barnes,34,H,14,Sat,May,2017,2016-17,35.0,24.0,2,12,5,16,2,31,6,1
