date,time,team1Name,team1Score,team1Bps,team2Name,team2Score,team2Bps,venue,referee,totalScore,winner,extraTime,hour,day,month,year,season
15/Apr/2017,15:00,Leicester,30,1,Newcastle,3,0,Welford Road,Ian Tempest,33,H,N,15,Sat,Apr,2017,2016-17
15/Apr/2017,15:00,Newcastle,3,0,Leicester,30,1,Welford Road,Ian Tempest,33,H,N,15,Sat,Apr,2017,2016-17
15/Apr/2017,15:00,Worcester,25,0,Bath,19,1,Sixways,Luke Pearce,44,H,N,15,Sat,Apr,2017,2016-17
15/Apr/2017,15:00,Bath,19,1,Worcester,25,0,Sixways,Luke Pearce,44,H,N,15,Sat,Apr,2017,2016-17
16/Apr/2017,15:00,Bristol,21,0,Wasps,36,1,Ashton Gate,Greg Garner,57,A,N,15,Sun,Apr,2017,2016-17
16/Apr/2017,15:00,Wasps,36,1,Bristol,21,0,Ashton Gate,Greg Garner,57,A,N,15,Sun,Apr,2017,2016-17
16/Apr/2017,15:00,Northampton,25,1,Saracens,27,0,Stadium mk,Matthew Carley,52,A,N,15,Sun,Apr,2017,2016-17
16/Apr/2017,15:00,Saracens,27,0,Northampton,25,1,Stadium mk,Matthew Carley,52,A,N,15,Sun,Apr,2017,2016-17
28/Apr/2017,19:45,Harlequins,32,0,Wasps,13,0,Twickenham Stoop,Wayne Barnes,45,H,N,19,Fri,Apr,2017,2016-17
28/Apr/2017,19:45,Wasps,13,0,Harlequins,32,0,Twickenham Stoop,Wayne Barnes,45,H,N,19,Fri,Apr,2017,2016-17
28/Apr/2017,20:00,Newcastle,16,0,Worcester,14,1,Kingston Park,Greg Garner,30,H,N,20,Fri,Apr,2017,2016-17
28/Apr/2017,20:00,Worcester,14,1,Newcastle,16,0,Kingston Park,Greg Garner,30,H,N,20,Fri,Apr,2017,2016-17
29/Apr/2017,15:00,Exeter,36,1,Northampton,12,0,Sandy Park,JP Doyle,48,H,N,15,Sat,Apr,2017,2016-17
29/Apr/2017,15:00,Northampton,12,0,Exeter,36,1,Sandy Park,JP Doyle,48,H,N,15,Sat,Apr,2017,2016-17
29/Apr/2017,15:00,Leicester,41,1,Sale,18,0,Welford Road,Craig Maxwell-Keys,59,H,N,15,Sat,Apr,2017,2016-17
29/Apr/2017,15:00,Sale,18,0,Leicester,41,1,Welford Road,Craig Maxwell-Keys,59,H,N,15,Sat,Apr,2017,2016-17
29/Apr/2017,15:00,Saracens,27,0,Bristol,9,0,Allianz Park,Andrew Jackson,36,H,N,15,Sat,Apr,2017,2016-17
29/Apr/2017,15:00,Bristol,9,0,Saracens,27,0,Allianz Park,Andrew Jackson,36,H,N,15,Sat,Apr,2017,2016-17
30/Apr/2017,15:00,Bath,44,1,Gloucester,20,0,Recreation Ground,Matthew Carley,64,H,N,15,Sun,Apr,2017,2016-17
30/Apr/2017,15:00,Gloucester,20,0,Bath,44,1,Recreation Ground,Matthew Carley,64,H,N,15,Sun,Apr,2017,2016-17
06/May/2017,16:00,Bristol,27,1,Newcastle,39,1,Ashton Gate,Luke Pearce,66,A,N,16,Sat,May,2017,2016-17
06/May/2017,16:00,Newcastle,39,1,Bristol,27,1,Ashton Gate,Luke Pearce,66,A,N,16,Sat,May,2017,2016-17
06/May/2017,16:00,Gloucester,20,0,Exeter,34,1,Kingsholm,Ian Tempest,54,A,N,16,Sat,May,2017,2016-17
06/May/2017,16:00,Exeter,34,1,Gloucester,20,0,Kingsholm,Ian Tempest,54,A,N,16,Sat,May,2017,2016-17
06/May/2017,16:00,Northampton,22,0,Harlequins,20,1,Franklin's Gardens,JP Doyle,42,H,N,16,Sat,May,2017,2016-17
06/May/2017,16:00,Harlequins,20,1,Northampton,22,0,Franklin's Gardens,JP Doyle,42,H,N,16,Sat,May,2017,2016-17
06/May/2017,16:00,Sale,27,0,Bath,24,1,AJ Bell Stadium,Greg Garner,51,H,N,16,Sat,May,2017,2016-17
06/May/2017,16:00,Bath,24,1,Sale,27,0,AJ Bell Stadium,Greg Garner,51,H,N,16,Sat,May,2017,2016-17
06/May/2017,16:00,Wasps,35,1,Saracens,15,0,Ricoh Arena,Wayne Barnes,50,H,N,16,Sat,May,2017,2016-17
06/May/2017,16:00,Saracens,15,0,Wasps,35,1,Ricoh Arena,Wayne Barnes,50,H,N,16,Sat,May,2017,2016-17
06/May/2017,16:00,Worcester,23,1,Leicester,28,0,Sixways,Tom Foley,51,A,N,16,Sat,May,2017,2016-17
06/May/2017,16:00,Leicester,28,0,Worcester,23,1,Sixways,Tom Foley,51,A,N,16,Sat,May,2017,2016-17
20/May/2017,14:30,Exeter,18,0,Saracens,16,0,Sandy Park,Wayne Barnes,34,H,N,14,Sat,May,2017,2016-17
20/May/2017,14:30,Saracens,16,0,Exeter,18,0,Sandy Park,Wayne Barnes,34,H,N,14,Sat,May,2017,2016-17
20/May/2017,17:15,Wasps,21,0,Leicester,20,0,Ricoh Arena,Matthew Carley,41,H,N,17,Sat,May,2017,2016-17
20/May/2017,17:15,Leicester,20,0,Wasps,21,0,Ricoh Arena,Matthew Carley,41,H,N,17,Sat,May,2017,2016-17
27/May/2017,14:30,Wasps,20,0,Exeter,23,0,Twickenham Stadium,JP Doyle,43,A,Y,14,Sat,May,2017,2016-17
27/May/2017,14:30,Exeter,23,0,Wasps,20,0,Twickenham Stadium,JP Doyle,43,A,Y,14,Sat,May,2017,2016-17
